16:58:11.069;4.41;32.89;19.13;7.71;10.30;7.59;4.49;0.00;0.00;0.00;0.07;0.06;0.07;57.30;14.37;63.45;76.12;35.06;77.02;11.88;1.37;2.96;0.44;0.68;53.59;7.05;48.02;19.96;4.39;0.02;0.05;0.69;0.80;0.01;28.25;12.68;46.13;46.09;3.59;10.79;3.51;7.77;0.24;0.72;1.81;1.64;2.64;0.29
16:58:13.388;2.99;19.09;12.48;4.72;6.35;5.15;3.02;0.00;0.00;0.00;0.04;0.04;0.04;4.86;8.54;1.63;26.74;19.80;14.37;5.07;0.85;0.79;0.20;0.42;18.03;4.49;4.80;10.19;2.86;0.00;0.01;0.52;0.62;0.00;34.06;26.92;111.61;49.75;5.59;8.48;2.86;6.40;0.57;1.64;5.06;3.45;5.05;0.71
16:58:15.692;2.77;17.24;11.52;4.31;5.79;4.79;2.80;0.00;0.00;0.00;0.03;0.04;0.04;3.12;7.78;0.84;22.16;17.87;10.63;4.35;0.78;0.62;0.18;0.39;14.82;4.14;3.17;9.02;2.64;0.00;0.00;0.50;0.59;0.00;7.15;0.05;0.07;26.32;0.14;6.58;2.31;5.23;0.09;0.30;0.61;0.74;1.32;0.11
16:58:17.996;2.74;16.93;11.36;4.24;5.72;4.73;2.77;0.00;0.00;0.00;0.03;0.03;0.04;2.83;7.62;0.73;21.27;17.47;9.95;4.21;0.77;0.59;0.17;0.38;14.08;4.05;2.84;8.74;2.59;0.00;0.00;0.49;0.59;0.00;1.04;0.00;0.00;11.98;0.00;7.28;2.51;5.66;0.23;0.72;1.74;1.59;2.58;0.28
16:58:20.313;2.73;16.87;11.33;4.22;5.68;4.72;2.76;0.00;0.00;0.00;0.03;0.03;0.03;2.80;7.60;0.72;21.18;17.44;9.89;4.18;0.76;0.58;0.17;0.38;14.12;4.05;2.86;8.76;2.59;0.00;0.00;0.49;0.59;0.00;4.18;0.01;0.01;21.14;0.04;6.77;2.36;5.35;0.18;0.56;1.29;1.28;2.13;0.22
16:58:22.644;2.73;16.86;11.32;4.22;5.68;4.72;2.76;0.00;0.00;0.00;0.03;0.03;0.03;2.83;7.62;0.73;21.25;17.47;9.94;4.16;0.76;0.58;0.17;0.38;14.03;4.04;2.82;8.73;2.59;0.00;0.00;0.49;0.59;0.00;0.00;0.00;0.00;0.00;0.00;5.79;2.07;4.71;0.14;0.43;0.97;1.04;1.77;0.17
16:58:24.942;2.72;16.78;11.28;4.20;5.66;4.72;2.75;0.00;0.00;0.00;0.03;0.03;0.03;2.80;7.60;0.72;21.18;17.43;9.89;4.16;0.76;0.58;0.17;0.38;14.11;4.05;2.85;8.75;2.59;0.00;0.00;0.49;0.59;0.00;0.00;0.00;0.00;0.00;0.00;6.62;2.32;5.24;0.07;0.24;0.46;0.61;1.11;0.09
16:58:27.245;2.73;16.84;11.31;4.22;5.68;4.71;2.76;0.00;0.00;0.00;0.03;0.03;0.03;2.80;7.60;0.72;21.16;17.43;9.88;4.14;0.76;0.58;0.17;0.38;14.12;4.05;2.86;8.76;2.59;0.00;0.00;0.49;0.59;0.00;0.00;0.00;0.00;0.00;0.00;6.98;2.42;5.47;0.25;0.77;1.98;1.75;2.79;0.31
16:58:29.583;2.73;16.82;11.30;4.21;5.68;4.71;2.75;0.00;0.00;0.00;0.03;0.03;0.03;2.77;7.58;0.71;21.07;17.39;9.81;4.17;0.76;0.58;0.17;0.38;14.04;4.04;2.82;8.73;2.59;0.00;0.00;0.49;0.59;0.00;0.00;0.00;0.00;0.00;0.00;7.40;2.56;5.74;0.28;0.85;2.23;1.90;3.01;0.35
16:58:31.885;2.72;16.77;11.27;4.20;5.66;4.72;2.75;0.00;0.00;0.00;0.03;0.03;0.03;2.74;7.57;0.72;20.97;17.35;9.73;4.16;0.76;0.58;0.17;0.38;14.02;4.04;2.82;8.72;2.59;0.00;0.00;0.49;0.59;0.00;0.00;0.00;0.00;0.00;0.00;6.17;2.18;4.95;0.48;1.39;4.12;2.97;4.43;0.59
