18:50:35.359;4.57;34.57;19.89;8.06;10.76;7.87;4.66;0.00;0.00;0.00;0.08;0.07;0.08;64.67;14.74;75.93;80.13;36.06;83.63;12.91;1.43;3.37;0.47;0.70;54.84;7.11;50.42;20.24;4.43;0.02;0.05;0.70;0.81;0.01;14.54;0.88;2.01;35.16;0.75;7.74;2.65;5.94;0.05;0.18;0.32;0.47;0.89;0.06
18:50:37.693;3.10;20.12;13.00;4.95;6.65;5.35;3.14;0.00;0.00;0.00;0.04;0.04;0.04;5.60;8.80;2.01;28.39;20.46;15.82;5.50;0.89;0.89;0.22;0.44;18.10;4.49;4.83;10.21;2.86;0.00;0.01;0.53;0.63;0.00;30.62;17.53;67.49;47.63;4.34;6.91;2.40;5.42;0.10;0.32;0.66;0.79;1.40;0.12
18:50:39.992;2.88;18.17;12.00;4.51;6.07;4.97;2.91;0.00;0.00;0.00;0.03;0.04;0.04;3.64;8.03;1.06;23.65;18.52;11.81;4.73;0.82;0.71;0.19;0.41;14.83;4.14;3.17;9.03;2.65;0.00;0.01;0.50;0.60;0.00;29.42;14.93;55.89;46.86;3.95;5.35;1.93;4.41;0.07;0.25;0.48;0.62;1.14;0.09
18:50:42.308;2.84;17.81;11.81;4.43;5.96;4.90;2.87;0.00;0.00;0.00;0.03;0.04;0.04;3.38;7.91;0.95;22.92;18.20;11.22;4.61;0.80;0.68;0.19;0.40;14.35;4.08;2.96;8.85;2.61;0.00;0.00;0.50;0.59;0.00;30.31;16.83;64.36;47.44;4.24;7.16;2.48;5.58;0.15;0.47;1.07;1.12;1.90;0.18
18:50:44.635;2.84;17.78;11.80;4.43;5.96;4.90;2.87;0.00;0.00;0.00;0.03;0.04;0.04;3.36;7.90;0.94;22.87;18.18;11.18;4.57;0.80;0.67;0.18;0.40;14.17;4.06;2.88;8.78;2.60;0.00;0.00;0.50;0.59;0.00;35.73;32.64;139.93;50.73;6.26;7.08;2.45;5.54;0.05;0.17;0.30;0.45;0.85;0.06
18:50:46.950;2.84;17.77;11.80;4.43;5.95;4.90;2.87;0.00;0.00;0.00;0.03;0.04;0.04;3.39;7.91;0.95;22.95;18.22;11.25;4.55;0.80;0.67;0.18;0.40;14.22;4.07;2.90;8.80;2.60;0.00;0.00;0.50;0.59;0.00;40.99;56.67;267.30;53.65;8.66;6.57;2.30;5.21;0.09;0.29;0.59;0.73;1.30;0.11
18:50:49.254;2.84;17.77;11.80;4.43;5.95;4.90;2.87;0.00;0.00;0.00;0.03;0.04;0.04;3.39;7.92;0.96;22.97;18.22;11.26;4.54;0.80;0.67;0.18;0.40;14.06;4.05;2.83;8.74;2.59;0.00;0.00;0.50;0.59;0.00;22.18;4.80;14.76;41.77;2.03;5.29;1.92;4.38;0.10;0.34;0.70;0.82;1.45;0.13
18:50:51.553;2.83;17.73;11.77;4.42;5.94;4.89;2.86;0.00;0.00;0.00;0.03;0.04;0.04;3.40;7.92;0.96;22.97;18.23;11.26;4.55;0.80;0.67;0.18;0.40;14.11;4.05;2.86;8.76;2.59;0.00;0.00;0.50;0.59;0.00;37.76;40.76;181.61;51.89;7.13;6.49;2.28;5.16;0.11;0.34;0.71;0.83;1.47;0.13
18:50:53.876;2.83;17.72;11.77;4.41;5.94;4.89;2.86;0.00;0.00;0.00;0.03;0.04;0.04;3.40;7.92;0.96;22.97;18.23;11.26;4.54;0.80;0.67;0.18;0.40;14.29;4.07;2.93;8.82;2.61;0.00;0.00;0.50;0.59;0.00;31.58;19.85;78.09;48.24;4.67;6.43;2.26;5.12;0.11;0.36;0.78;0.89;1.55;0.14
18:50:56.191;2.84;17.76;11.79;4.42;5.95;4.89;2.87;0.00;0.00;0.00;0.03;0.04;0.04;3.40;7.92;0.96;22.97;18.23;11.26;4.54;0.80;0.67;0.18;0.40;14.16;4.06;2.88;8.77;2.60;0.00;0.00;0.50;0.59;0.00;37.61;40.08;178.07;51.80;7.06;6.02;2.14;4.85;0.19;0.57;1.37;1.34;2.22;0.23
