4.63;35.15;20.15;8.18;10.92;7.96;4.71;0.00;0.00;0.00;0.08;0.07;0.08;58.16;14.41;64.88;76.61;35.19;77.81;12.86;1.43;3.35;0.47;0.70;54.88;7.12;50.50;20.25;4.43;0.02;0.05;0.70;0.81;0.01;61.14;283.07;1763.79;63.15;22.29;22.99;6.68;14.28;0.61;1.74;5.45;3.64;5.29;0.76;
3.13;20.40;13.15;5.01;6.73;5.40;3.17;0.00;0.00;0.00;0.04;0.04;0.04;5.03;8.60;1.72;27.14;19.96;14.72;5.46;0.89;0.89;0.22;0.44;18.10;4.49;4.84;10.21;2.86;0.00;0.01;0.53;0.63;0.00;50.54;131.67;718.61;58.44;14.21;7.93;2.70;6.06;0.20;0.62;1.50;1.43;2.34;0.25;
2.93;18.62;12.24;4.62;6.21;5.06;2.97;0.00;0.00;0.00;0.04;0.04;0.04;3.24;7.84;0.89;22.52;18.03;10.91;4.72;0.82;0.71;0.19;0.41;15.03;4.16;3.26;9.10;2.66;0.00;0.01;0.50;0.60;0.00;25.33;8.18;27.60;44.09;2.77;5.09;1.85;4.24;0.26;0.79;2.05;1.79;2.85;0.32;
2.90;18.29;12.07;4.54;6.11;5.00;2.93;0.00;0.00;0.00;0.03;0.04;0.04;2.97;7.70;0.79;21.71;17.67;10.29;4.55;0.80;0.67;0.18;0.40;14.30;4.08;2.94;8.83;2.61;0.00;0.00;0.50;0.60;0.00;21.36;4.11;12.33;41.13;1.85;5.47;1.97;4.50;0.18;0.56;1.34;1.32;2.18;0.22;
2.89;18.23;12.03;4.53;6.09;4.98;2.92;0.00;0.00;0.00;0.03;0.04;0.04;2.92;7.67;0.77;21.55;17.60;10.17;4.52;0.80;0.66;0.18;0.40;14.16;4.06;2.88;8.77;2.60;0.00;0.00;0.50;0.59;0.00;44.32;77.62;386.64;55.39;10.42;12.49;3.97;8.74;1.08;2.99;10.68;5.93;8.08;1.36;
2.90;18.29;12.07;4.54;6.11;5.00;2.93;0.00;0.00;0.00;0.03;0.04;0.04;2.91;7.66;0.76;21.52;17.59;10.15;4.51;0.80;0.66;0.18;0.40;14.04;4.04;2.82;8.73;2.59;0.00;0.00;0.50;0.59;0.00;33.30;24.56;100.25;49.29;5.29;9.79;3.23;7.18;0.47;1.38;4.07;2.94;4.40;0.59;
2.90;18.30;12.07;4.55;6.11;5.00;2.93;0.00;0.00;0.00;0.03;0.04;0.04;2.91;7.66;0.76;21.52;17.59;10.14;4.51;0.80;0.66;0.18;0.40;14.29;4.07;2.93;8.82;2.61;0.00;0.00;0.50;0.59;0.00;22.23;4.83;14.89;41.80;2.03;6.20;2.19;4.97;0.26;0.80;2.06;1.80;2.86;0.32;
2.90;18.31;12.08;4.55;6.11;5.00;2.93;0.00;0.00;0.00;0.03;0.04;0.04;2.91;7.66;0.76;21.51;17.58;10.14;4.51;0.80;0.66;0.18;0.40;14.34;4.08;2.96;8.84;2.61;0.00;0.00;0.50;0.59;0.00;46.30;92.49;474.86;56.38;11.55;11.40;3.68;8.12;1.00;2.77;9.72;5.54;7.62;1.25;
2.90;18.31;12.08;4.55;6.11;5.00;2.93;0.00;0.00;0.00;0.03;0.04;0.04;2.91;7.66;0.76;21.51;17.58;10.14;4.51;0.80;0.66;0.18;0.40;14.35;4.08;2.96;8.85;2.61;0.00;0.00;0.50;0.59;0.00;24.29;6.91;22.65;43.34;2.51;7.19;2.48;5.60;0.13;0.41;0.91;0.99;1.71;0.16;
2.90;18.31;12.08;4.55;6.11;5.00;2.93;0.00;0.00;0.00;0.03;0.04;0.04;2.91;7.66;0.76;21.51;17.58;10.14;4.51;0.80;0.66;0.18;0.40;14.08;4.05;2.84;8.74;2.59;0.00;0.00;0.50;0.59;0.00;47.21;100.06;520.79;56.83;12.09;10.69;3.48;7.71;1.32;3.60;13.46;7.01;9.35;1.66;
2.90;18.31;12.08;4.55;6.11;5.00;2.93;0.00;0.00;0.00;0.03;0.04;0.04;2.91;7.66;0.76;21.51;17.58;10.14;4.51;0.80;0.66;0.18;0.40;14.02;4.04;2.82;8.72;2.59;0.00;0.00;0.50;0.59;0.00;50.17;127.75;693.61;58.26;13.96;15.32;4.73;10.30;1.31;3.58;13.39;6.98;9.32;1.65;
2.90;18.31;12.08;4.55;6.11;5.00;2.93;0.00;0.00;0.00;0.03;0.04;0.04;2.91;7.66;0.76;21.51;17.58;10.14;4.51;0.80;0.66;0.18;0.40;14.01;4.04;2.81;8.72;2.59;0.00;0.00;0.50;0.59;0.00;46.00;90.10;460.51;56.23;11.37;8.81;2.95;6.60;0.52;1.49;4.51;3.17;4.69;0.64;
2.90;18.31;12.08;4.55;6.11;5.00;2.93;0.00;0.00;0.00;0.03;0.04;0.04;2.91;7.66;0.76;21.51;17.58;10.14;4.47;0.79;0.65;0.18;0.39;14.01;4.04;2.81;8.72;2.59;0.00;0.00;0.50;0.59;0.00;70.33;497.16;3414.95;66.86;31.05;11.25;3.64;8.03;1.06;2.93;10.40;5.82;7.95;1.32;
