19:00:49.991;4.56;34.47;19.85;8.04;10.73;7.85;4.65;0.00;0.00;0.00;0.08;0.07;0.08;60.12;14.51;68.14;77.69;35.46;79.58;12.15;1.38;3.07;0.44;0.68;54.03;7.07;48.86;20.06;4.40;0.02;0.05;0.70;0.80;0.01;27.57;11.50;41.18;45.64;3.39;12.28;3.92;8.62;0.04;0.12;0.20;0.33;0.65;0.04
19:00:52.304;3.09;20.01;12.95;4.92;6.62;5.33;3.13;0.00;0.00;0.00;0.04;0.04;0.04;5.10;8.62;1.75;27.29;20.02;14.85;5.12;0.85;0.80;0.20;0.42;17.94;4.48;4.75;10.16;2.85;0.00;0.01;0.53;0.63;0.00;15.58;1.16;2.78;36.16;0.88;6.67;2.33;5.27;0.02;0.09;0.13;0.24;0.50;0.03
19:00:54.646;2.87;18.10;11.97;4.50;6.05;4.96;2.91;0.00;0.00;0.00;0.03;0.04;0.04;3.27;7.85;0.91;22.61;18.07;10.98;4.31;0.78;0.61;0.17;0.39;14.80;4.13;3.16;9.02;2.64;0.00;0.01;0.50;0.60;0.00;27.33;11.09;39.46;45.48;3.32;5.91;2.10;4.79;0.02;0.08;0.11;0.22;0.45;0.03
19:00:56.953;2.84;17.83;11.83;4.44;5.97;4.91;2.88;0.00;0.00;0.00;0.03;0.04;0.04;2.97;7.70;0.79;21.70;17.67;10.28;4.10;0.75;0.57;0.17;0.38;14.17;4.06;2.88;8.78;2.60;0.00;0.00;0.50;0.59;0.00;29.15;14.38;53.50;46.69;3.86;7.15;2.47;5.58;0.03;0.10;0.16;0.29;0.58;0.04
19:00:59.247;2.83;17.74;11.78;4.42;5.94;4.89;2.86;0.00;0.00;0.00;0.03;0.04;0.04;2.89;7.65;0.75;21.44;17.55;10.08;4.00;0.74;0.55;0.16;0.37;13.80;4.02;2.72;8.64;2.57;0.00;0.00;0.50;0.59;0.00;15.59;1.16;2.79;36.17;0.88;6.99;2.43;5.48;0.04;0.13;0.23;0.36;0.71;0.05
19:01:01.564;2.82;17.63;11.72;4.39;5.91;4.87;2.85;0.00;0.00;0.00;0.03;0.04;0.04;2.87;7.64;0.75;21.38;17.53;10.04;3.91;0.73;0.53;0.16;0.37;13.89;4.03;2.76;8.67;2.58;0.00;0.00;0.50;0.59;0.00;13.56;0.66;1.45;34.17;0.63;7.74;2.65;5.94;0.03;0.11;0.18;0.30;0.61;0.04
19:01:03.904;2.82;17.65;11.74;4.40;5.92;4.87;2.85;0.00;0.00;0.00;0.03;0.04;0.04;2.78;7.59;0.71;21.11;17.40;9.84;3.84;0.73;0.51;0.16;0.36;13.91;4.03;2.77;8.68;2.58;0.00;0.00;0.50;0.59;0.00;15.43;1.11;2.66;36.03;0.86;5.77;2.06;4.69;0.15;0.48;1.09;1.13;1.92;0.19
19:01:06.218;2.81;17.57;11.69;4.38;5.89;4.86;2.84;0.00;0.00;0.00;0.03;0.04;0.04;2.77;7.58;0.71;21.06;17.38;9.80;3.78;0.72;0.50;0.16;0.36;13.83;4.02;2.74;8.65;2.57;0.00;0.00;0.50;0.59;0.00;24.63;7.30;24.16;43.59;2.59;6.88;2.39;5.40;0.05;0.18;0.33;0.47;0.89;0.07
19:01:08.511;2.82;17.60;11.71;4.39;5.90;4.86;2.85;0.00;0.00;0.00;0.03;0.03;0.04;2.71;7.55;0.68;20.87;17.30;9.66;3.74;0.72;0.49;0.15;0.36;13.82;4.02;2.73;8.64;2.57;0.00;0.00;0.50;0.59;0.00;19.92;3.11;8.87;39.97;1.57;5.99;2.13;4.83;0.03;0.11;0.17;0.30;0.60;0.04
19:01:10.819;2.81;17.56;11.69;4.38;5.89;4.85;2.84;0.00;0.00;0.00;0.03;0.03;0.04;2.72;7.56;0.69;20.92;17.32;9.70;3.68;0.71;0.48;0.15;0.35;13.81;4.02;2.73;8.64;2.57;0.00;0.00;0.49;0.59;0.00;19.32;2.75;7.68;39.48;1.46;7.18;2.48;5.59;0.03;0.10;0.15;0.27;0.56;0.03
19:01:13.128;2.81;17.51;11.66;4.37;5.88;4.84;2.84;0.00;0.00;0.00;0.03;0.03;0.04;2.70;7.54;0.68;20.85;17.28;9.64;3.65;0.71;0.47;0.15;0.35;13.65;4.00;2.66;8.58;2.56;0.00;0.00;0.49;0.59;0.00;15.98;1.28;3.13;36.54;0.93;6.66;2.33;5.26;0.02;0.06;0.08;0.17;0.38;0.02
19:01:15.457;2.81;17.55;11.68;4.38;5.89;4.85;2.84;0.00;0.00;0.00;0.03;0.03;0.04;2.70;7.54;0.68;20.83;17.28;9.63;3.60;0.70;0.46;0.15;0.35;13.86;4.02;2.75;8.66;2.58;0.00;0.00;0.50;0.59;0.00;22.47;5.05;15.66;41.99;2.09;6.34;2.23;5.06;0.15;0.48;1.10;1.14;1.93;0.19
19:01:17.777;2.81;17.51;11.66;4.37;5.88;4.84;2.84;0.00;0.00;0.00;0.03;0.03;0.04;2.70;7.54;0.68;20.83;17.28;9.62;3.54;0.70;0.45;0.15;0.35;13.82;4.02;2.73;8.64;2.57;0.00;0.00;0.50;0.59;0.00;16.18;1.35;3.33;36.72;0.96;8.72;2.93;6.54;0.08;0.26;0.51;0.65;1.18;0.10
19:01:20.103;2.81;17.50;11.66;4.37;5.87;4.84;2.84;0.00;0.00;0.00;0.03;0.03;0.03;2.59;7.48;0.64;20.48;17.12;9.37;3.50;0.69;0.44;0.14;0.35;13.57;3.99;2.63;8.55;2.55;0.00;0.00;0.49;0.59;0.00;15.12;1.03;2.42;35.73;0.82;6.38;2.25;5.09;0.08;0.26;0.51;0.65;1.19;0.10
19:01:22.393;2.81;17.50;11.66;4.37;5.87;4.84;2.84;0.00;0.00;0.00;0.03;0.03;0.04;2.62;7.50;0.65;20.59;17.17;9.45;3.46;0.69;0.44;0.14;0.34;13.68;4.00;2.68;8.59;2.56;0.00;0.00;0.49;0.59;0.00;17.96;2.05;5.44;38.32;1.23;4.93;1.80;4.14;0.03;0.12;0.19;0.32;0.63;0.04
19:01:24.723;2.80;17.46;11.63;4.36;5.86;4.83;2.83;0.00;0.00;0.00;0.03;0.03;0.03;2.60;7.48;0.65;20.52;17.14;9.40;3.45;0.68;0.43;0.14;0.34;13.62;3.99;2.65;8.57;2.56;0.00;0.00;0.49;0.59;0.00;11.46;0.34;0.65;31.90;0.42;6.84;2.38;5.38;0.02;0.07;0.11;0.21;0.44;0.02
