4.45;33.29;19.31;7.79;10.41;7.66;4.53;0.00;0.00;0.00;0.08;0.07;0.08;54.91;14.24;59.56;74.76;34.72;74.82;11.31;1.33;2.75;0.42;0.65;53.11;7.02;47.13;19.85;4.37;0.02;0.05;0.69;0.80;0.01;16.15;1.34;3.30;36.70;0.96;3.35;1.30;3.03;0.00;0.01;0.00;0.02;0.06;0.00;
3.02;19.37;12.62;4.78;6.43;5.21;3.05;0.00;0.00;0.00;0.04;0.04;0.04;4.75;8.50;1.58;26.49;19.70;14.15;4.86;0.83;0.74;0.19;0.41;17.52;4.43;4.51;10.01;2.82;0.00;0.01;0.53;0.63;0.00;10.59;0.24;0.45;30.89;0.35;3.24;1.26;2.95;0.00;0.00;0.00;0.02;0.05;0.00;
2.81;17.53;11.67;4.37;5.88;4.85;2.84;0.00;0.00;0.00;0.03;0.04;0.04;3.06;7.74;0.82;21.98;17.79;10.49;4.18;0.76;0.58;0.17;0.38;14.35;4.08;2.96;8.85;2.61;0.00;0.01;0.50;0.60;0.00;24.55;7.21;23.79;43.53;2.57;4.47;1.66;3.82;0.00;0.01;0.01;0.03;0.08;0.00;
2.77;17.19;11.49;4.30;5.78;4.78;2.80;0.00;0.00;0.00;0.03;0.04;0.04;2.81;7.60;0.72;21.19;17.44;9.89;4.06;0.75;0.56;0.17;0.37;13.80;4.02;2.73;8.64;2.57;0.00;0.00;0.50;0.59;0.00;12.97;0.55;1.17;33.56;0.57;3.79;1.44;3.35;0.00;0.02;0.02;0.05;0.14;0.00;
2.76;17.12;11.46;4.28;5.76;4.77;2.79;0.00;0.00;0.00;0.03;0.04;0.04;2.76;7.58;0.70;21.03;17.37;9.78;4.03;0.75;0.55;0.16;0.37;13.79;4.01;2.72;8.63;2.57;0.00;0.00;0.50;0.59;0.00;21.39;4.15;12.44;41.16;1.86;5.16;1.87;4.29;0.00;0.01;0.01;0.05;0.12;0.00;
2.76;17.11;11.45;4.28;5.76;4.77;2.79;0.00;0.00;0.00;0.03;0.04;0.04;2.75;7.57;0.70;21.00;17.35;9.75;4.03;0.75;0.55;0.16;0.37;13.60;3.99;2.64;8.56;2.56;0.00;0.00;0.50;0.59;0.00;24.00;6.58;21.37;43.13;2.44;3.32;1.29;3.01;0.00;0.00;0.00;0.02;0.05;0.00;
2.76;17.11;11.45;4.28;5.76;4.76;2.79;0.00;0.00;0.00;0.03;0.04;0.04;2.75;7.57;0.70;21.00;17.35;9.75;3.96;0.74;0.54;0.16;0.37;13.57;3.99;2.63;8.55;2.55;0.00;0.00;0.50;0.59;0.00;18.41;2.27;6.12;38.71;1.30;2.77;1.11;2.60;0.00;0.01;0.01;0.05;0.12;0.00;
2.76;17.11;11.45;4.28;5.76;4.76;2.79;0.00;0.00;0.00;0.03;0.04;0.04;2.75;7.57;0.70;20.99;17.35;9.75;3.95;0.74;0.54;0.16;0.37;13.83;4.02;2.74;8.65;2.57;0.00;0.00;0.50;0.59;0.00;30.39;17.02;65.20;47.49;4.27;4.46;1.65;3.81;0.00;0.01;0.00;0.02;0.06;0.00;
2.76;17.11;11.45;4.28;5.76;4.76;2.79;0.00;0.00;0.00;0.03;0.04;0.04;2.75;7.57;0.70;20.99;17.35;9.75;3.95;0.74;0.54;0.16;0.37;13.61;3.99;2.65;8.56;2.56;0.00;0.00;0.50;0.59;0.00;16.06;1.31;3.22;36.62;0.94;2.41;0.98;2.32;0.00;0.00;0.00;0.01;0.04;0.00;
2.76;17.11;11.45;4.28;5.76;4.76;2.79;0.00;0.00;0.00;0.03;0.04;0.04;2.75;7.57;0.70;20.99;17.35;9.75;3.95;0.74;0.54;0.16;0.37;13.84;4.02;2.74;8.65;2.57;0.00;0.00;0.50;0.59;0.00;23.79;6.35;20.52;42.98;2.39;3.20;1.25;2.92;0.01;0.04;0.05;0.12;0.27;0.01;
