4.44,33.14,19.24,7.76,10.36,7.64,4.52||0.00,0.00,0.00,0.07,0.06,0.07||38.68,13.22,35.41,64.44,32.01,58.95||9.44,1.20,2.07,0.35,0.59||50.30,6.86,42.01,19.19,4.28||0.02,0.05,0.69,0.80,0.01||23.26,5.80,18.43,42.58,2.26||8.57,2.89,6.45||0.66,1.89,6.02,3.91,5.63,0.82||
3.00,19.23,12.55,4.75,6.39,5.18,3.04||0.00,0.00,0.00,0.03,0.04,0.04||3.35,7.89,0.94,22.83,18.16,11.15||4.05,0.75,0.56,0.16,0.37||16.61,4.34,4.03,9.68,2.77||0.00,0.01,0.52,0.62,0.00||40.99,56.66,267.27,53.65,8.65||10.82,3.52,7.79||1.69,4.53,17.91,8.63,11.20,2.13||
2.80,17.44,11.63,4.35,5.86,4.83,2.83||0.00,0.00,0.00,0.03,0.03,0.03||2.16,7.19,0.49,18.94,16.40,8.27||3.47,0.69,0.44,0.14,0.34||13.37,3.96,2.55,8.47,2.54||0.00,0.00,0.50,0.59,0.00||26.61,9.97,34.82,44.99,3.11||5.61,2.01,4.58||0.40,1.18,3.37,2.57,3.91,0.50||
2.76,17.11,11.45,4.28,5.76,4.77,2.79||0.00,0.00,0.00,0.03,0.03,0.03||1.98,7.06,0.43,18.26,16.08,7.79||3.37,0.68,0.42,0.14,0.34||12.96,3.91,2.39,8.31,2.51||0.00,0.00,0.49,0.59,0.00||45.31,84.83,429.08,55.89,10.97||8.82,2.96,6.60||1.09,3.00,10.75,5.95,8.12,1.36||
2.75,17.05,11.42,4.26,5.74,4.75,2.78||0.00,0.00,0.00,0.03,0.03,0.03||1.94,7.04,0.42,18.13,16.01,7.70||3.35,0.67,0.41,0.14,0.34||12.81,3.89,2.33,8.25,2.50||0.00,0.00,0.49,0.59,0.00||21.29,4.07,12.16,41.08,1.84||6.37,2.24,5.08||0.40,1.17,3.34,2.55,3.88,0.49||
2.75,17.03,11.41,4.26,5.73,4.75,2.78||0.00,0.00,0.00,0.03,0.03,0.03||1.94,7.03,0.42,18.10,16.00,7.69||3.35,0.67,0.41,0.14,0.34||12.71,3.88,2.29,8.21,2.49||0.00,0.00,0.49,0.59,0.00||40.66,54.87,257.39,53.48,8.49||10.71,3.49,7.72||1.84,4.90,19.75,9.26,11.91,2.31||
2.75,17.03,11.41,4.26,5.73,4.75,2.78||0.00,0.00,0.00,0.03,0.03,0.03||1.94,7.03,0.42,18.10,16.00,7.68||3.35,0.67,0.41,0.14,0.34||12.76,3.89,2.31,8.23,2.49||0.00,0.00,0.49,0.59,0.00||26.77,10.21,35.81,45.10,3.16||6.06,2.15,4.88||0.26,0.78,2.01,1.76,2.82,0.32||
2.75,17.03,11.41,4.26,5.73,4.75,2.78||0.00,0.00,0.00,0.03,0.03,0.03||1.93,7.03,0.42,18.10,16.00,7.68||3.35,0.67,0.41,0.14,0.34||12.84,3.90,2.34,8.26,2.50||0.00,0.00,0.49,0.59,0.00||42.55,65.88,318.96,54.48,9.46||8.41,2.84,6.36||2.80,7.27,32.26,13.22,16.24,3.55||
2.75,17.03,11.41,4.26,5.73,4.75,2.78||0.00,0.00,0.00,0.03,0.03,0.03||1.93,7.03,0.42,18.10,16.00,7.68||3.34,0.67,0.41,0.14,0.34||12.71,3.88,2.29,8.21,2.49||0.00,0.00,0.49,0.59,0.00||39.56,49.16,226.25,52.88,7.96||9.73,3.21,7.15||3.62,9.23,43.43,16.40,19.59,4.59||
2.75,17.03,11.41,4.26,5.73,4.75,2.78||0.00,0.00,0.00,0.03,0.03,0.03||1.93,7.03,0.42,18.10,16.00,7.68||3.32,0.67,0.41,0.14,0.34||12.69,3.88,2.28,8.20,2.49||0.00,0.00,0.49,0.59,0.00||20.54,3.52,10.25,40.48,1.69||6.18,2.19,4.96||0.19,0.59,1.43,1.38,2.27,0.24||
2.75,17.03,11.41,4.26,5.73,4.75,2.78||0.00,0.00,0.00,0.03,0.03,0.03||1.93,7.03,0.42,18.10,16.00,7.68||3.30,0.67,0.40,0.14,0.33||12.76,3.89,2.31,8.23,2.49||0.00,0.00,0.49,0.59,0.00||23.48,6.03,19.29,42.75,2.32||5.27,1.91,4.36||0.54,1.56,4.75,3.29,4.85,0.67||
2.75,17.03,11.41,4.26,5.73,4.75,2.78||0.00,0.00,0.00,0.03,0.03,0.03||1.93,7.03,0.42,18.10,16.00,7.68||3.28,0.67,0.40,0.14,0.33||12.77,3.89,2.31,8.23,2.49||0.00,0.00,0.49,0.59,0.00||42.54,65.82,318.59,54.47,9.45||9.35,3.11,6.92||0.53,1.53,4.66,3.25,4.79,0.66||
