4.58,34.68,19.94,8.08,10.79,7.89,4.68||0.00,0.00,0.00,0.08,0.09,0.08||60.86,14.55,69.40,78.10,35.56,80.25||12.91,1.43,3.37,0.47,0.70||54.43,7.09,49.64,20.15,4.41||0.02,0.05,0.70,0.80,0.01||16.39,1.43,3.53,36.92,0.99||10.11,3.32,7.37||1.56,4.21,16.34,8.09,10.57,1.96||
3.10,20.13,13.01,4.95,6.65,5.35,3.14||0.00,0.00,0.00,0.04,0.04,0.04||5.16,8.65,1.77,27.43,20.08,14.98||5.55,0.89,0.91,0.22,0.44||17.93,4.48,4.74,10.15,2.85||0.00,0.01,0.53,0.63,0.00||21.49,4.22,12.70,41.23,1.88||11.38,3.68,8.11||0.23,0.70,1.76,1.62,2.59,0.28||
2.89,18.25,12.05,4.53,6.10,4.99,2.92||0.00,0.00,0.00,0.04,0.04,0.04||3.35,7.89,0.94,22.83,18.16,11.15||4.77,0.84,0.72,0.19,0.41||14.92,4.15,3.21,9.06,2.65||0.00,0.01,0.50,0.62,0.00||32.54,22.40,89.98,48.83,5.01||14.35,4.47,9.77||0.19,0.59,1.43,1.38,2.28,0.24||
2.85,17.91,11.87,4.46,5.99,4.92,2.88||0.00,0.00,0.00,0.03,0.04,0.04||3.10,7.77,0.84,22.11,17.85,10.59||4.63,0.81,0.68,0.19,0.40||14.05,4.05,2.83,8.73,2.59||0.00,0.00,0.50,0.59,0.00||22.36,4.95,15.30,41.90,2.06||12.30,3.93,8.63||0.02,0.08,0.12,0.23,0.47,0.03||
2.84,17.84,11.83,4.44,5.97,4.91,2.88||0.00,0.00,0.00,0.03,0.04,0.04||3.03,7.73,0.81,21.88,17.75,10.43||4.62,0.80,0.68,0.19,0.40||13.89,4.03,2.76,8.68,2.58||0.00,0.00,0.50,0.59,0.00||28.44,13.04,47.68,46.23,3.65||10.97,3.56,7.87||0.06,0.19,0.34,0.48,0.92,0.09||
2.84,17.84,11.84,4.44,5.97,4.91,2.87||0.00,0.00,0.00,0.03,0.04,0.04||2.98,7.70,0.79,21.74,17.69,10.31||4.62,0.80,0.68,0.18,0.40||13.96,4.04,2.79,8.70,2.58||0.00,0.00,0.50,0.59,0.00||27.25,10.98,38.97,45.43,3.30||11.34,3.67,8.08||0.18,0.57,1.37,1.34,2.21,0.23||
2.84,17.84,11.84,4.44,5.97,4.91,2.87||0.00,0.00,0.00,0.03,0.04,0.04||3.00,7.71,0.80,21.80,17.71,10.36||4.59,0.80,0.68,0.18,0.40||13.98,4.04,2.80,8.71,2.58||0.00,0.00,0.50,0.59,0.00||42.94,68.35,333.04,54.68,9.67||9.38,3.12,6.94||0.21,0.62,1.50,1.43,2.34,0.25||
2.84,17.84,11.84,4.44,5.97,4.91,2.87||0.00,0.00,0.00,0.03,0.04,0.04||3.01,7.72,0.80,21.84,17.72,10.37||4.59,0.80,0.68,0.18,0.40||14.10,4.05,2.85,8.75,2.59||0.00,0.00,0.50,0.59,0.00||37.00,37.56,164.98,51.46,6.80||12.22,3.90,8.59||38.71,84.68,683.15,121.11,111.49,50.45||
2.84,17.84,11.84,4.44,5.97,4.91,2.87||0.00,0.00,0.00,0.03,0.04,0.04||2.98,7.70,0.79,21.73,17.68,10.30||4.59,0.80,0.68,0.18,0.40||14.01,4.04,2.81,8.72,2.59||0.00,0.00,0.49,0.59,0.00||56.00,198.91,1165.99,60.93,18.11||15.48,4.77,10.38||2.00,5.32,21.88,9.97,12.71,2.53||
2.84,17.84,11.84,4.44,5.97,4.91,2.87||0.00,0.00,0.00,0.03,0.04,0.04||3.00,7.71,0.80,21.80,17.71,10.36||4.59,0.80,0.68,0.18,0.40||14.10,4.05,2.85,8.75,2.59||0.00,0.00,0.49,0.59,0.00||56.62,207.83,1227.55,61.21,18.59||11.96,3.83,8.44||0.12,0.39,0.85,0.95,1.64,0.15||
