4.58,34.68,19.94,8.08,10.79,7.89,4.67||0.00,0.00,0.00,0.08,0.07,0.08||61.60,14.59,70.65,78.50,35.66,80.91||12.91,1.43,3.37,0.47,0.70||53.89,7.06,48.59,20.02,4.39||0.02,0.06,0.70,0.81,0.01||24.91,7.65,25.50,43.79,2.66||10.86,3.53,7.81||0.26,0.80,2.07,1.80,2.87,0.32||
3.10,20.13,13.01,4.95,6.65,5.35,3.14||0.00,0.00,0.00,0.04,0.04,0.04||5.33,8.71,1.87,27.81,20.23,15.31||5.55,0.89,0.91,0.22,0.44||18.05,4.49,4.81,10.19,2.86||0.00,0.01,0.53,0.63,0.00||42.61,66.22,320.91,54.51,9.49||8.83,2.96,6.61||0.16,0.49,1.13,1.16,1.95,0.19||
2.89,18.25,12.05,4.53,6.10,4.99,2.92||0.00,0.00,0.00,0.04,0.04,0.04||3.43,7.93,0.97,23.07,18.27,11.35||4.77,0.82,0.72,0.19,0.41||15.06,4.16,3.28,9.11,2.66||0.00,0.01,0.51,0.60,0.00||49.28,118.95,637.91,57.84,13.39||9.38,3.12,6.94||2.07,5.47,22.67,10.23,13.00,2.61||
2.85,17.91,11.87,4.46,5.99,4.92,2.88||0.00,0.00,0.00,0.03,0.04,0.04||3.15,7.79,0.86,22.25,17.91,10.70||4.63,0.81,0.68,0.19,0.40||14.42,4.09,2.99,8.87,2.62||0.00,0.01,0.50,0.60,0.00||41.32,58.56,277.82,53.83,8.82||10.07,3.31,7.35||0.18,0.57,1.35,1.32,2.19,0.22||
2.84,17.84,11.83,4.44,5.97,4.91,2.88||0.00,0.00,0.00,0.03,0.04,0.04||3.09,7.76,0.83,22.08,17.84,10.57||4.60,0.80,0.68,0.19,0.40||14.18,4.06,2.89,8.78,2.60||0.00,0.01,0.50,0.60,0.00||44.08,75.97,376.96,55.27,10.28||10.06,3.31,7.34||2.04,5.41,22.36,10.13,12.89,2.58||
2.84,17.82,11.82,4.44,5.97,4.91,2.87||0.00,0.00,0.00,0.03,0.04,0.04||3.08,7.76,0.83,22.05,17.82,10.55||4.60,0.80,0.68,0.18,0.40||14.02,4.04,2.82,8.72,2.59||0.00,0.00,0.50,0.60,0.00||30.18,16.55,63.10,47.36,4.20||10.96,3.56,7.87||2.96,7.65,34.37,13.84,16.90,3.75||
2.84,17.82,11.82,4.44,5.97,4.91,2.87||0.00,0.00,0.00,0.03,0.04,0.04||3.08,7.76,0.83,22.05,17.82,10.54||4.59,0.80,0.68,0.18,0.40||14.10,4.05,2.85,8.75,2.59||0.00,0.00,0.50,0.60,0.00||34.28,27.61,114.98,49.88,5.67||11.34,3.66,8.08||1.40,3.80,14.38,7.36,9.75,1.76||
2.84,17.82,11.82,4.44,5.97,4.91,2.87||0.00,0.00,0.00,0.03,0.04,0.04||3.08,7.76,0.83,22.04,17.82,10.54||4.59,0.80,0.68,0.18,0.40||14.35,4.08,2.96,8.85,2.61||0.00,0.00,0.50,0.60,0.00||32.41,22.04,88.27,48.75,4.97||7.70,2.64,5.92||4.03,10.23,49.31,17.99,21.23,5.13||
2.84,17.82,11.82,4.44,5.97,4.91,2.87||0.00,0.00,0.00,0.03,0.04,0.04||3.08,7.76,0.83,22.04,17.82,10.54||4.59,0.80,0.68,0.18,0.40||14.17,4.06,2.88,8.78,2.60||0.00,0.00,0.50,0.60,0.00||33.12,24.05,97.82,49.19,5.23||9.51,3.15,7.02||6.07,14.98,79.25,25.37,28.63,7.75||
2.84,17.82,11.82,4.44,5.97,4.91,2.87||0.00,0.00,0.00,0.03,0.04,0.04||3.08,7.76,0.83,22.04,17.82,10.54||4.59,0.80,0.68,0.18,0.40||14.25,4.07,2.91,8.81,2.60||0.00,0.00,0.50,0.60,0.00||32.81,23.14,93.48,48.99,5.11||7.31,2.52,5.68||0.83,2.34,7.90,4.76,6.68,1.04||
2.84,17.82,11.82,4.44,5.97,4.91,2.87||0.00,0.00,0.00,0.03,0.04,0.04||3.08,7.76,0.83,22.04,17.82,10.54||4.59,0.80,0.68,0.18,0.40||14.15,4.06,2.87,8.77,2.60||0.00,0.00,0.50,0.59,0.00||25.00,7.75,25.92,43.85,2.69||6.78,2.36,5.34||3.75,9.56,45.36,16.93,20.14,4.77||
