4.59,34.77,19.98,8.10,10.82,7.90,4.68||0.00,0.00,0.00,0.08,0.07,0.08||62.34,14.63,71.91,78.90,35.76,81.57||12.91,1.43,3.37,0.47,0.70||56.08,7.18,52.87,20.52,4.46||0.02,0.05,0.70,0.81,0.01||41.19,57.78,273.46,53.76,8.75||14.48,4.51,9.84||0.46,1.35,3.96,2.89,4.32,0.57||
3.11,20.23,13.06,4.97,6.68,5.37,3.15||0.00,0.00,0.00,0.04,0.04,0.04||5.34,8.71,1.88,27.83,20.24,15.33||5.60,0.90,0.92,0.22,0.45||18.47,4.53,5.05,10.34,2.88||0.00,0.01,0.53,0.63,0.00||60.02,262.82,1616.69,62.68,21.34||9.05,3.02,6.74||0.24,0.74,1.89,1.69,2.71,0.30||
2.90,18.31,12.08,4.55,6.11,5.00,2.93||0.00,0.00,0.00,0.04,0.04,0.04||3.43,7.93,0.97,23.08,18.27,11.35||4.79,0.82,0.72,0.19,0.41||15.13,4.17,3.31,9.14,2.67||0.00,0.01,0.50,0.60,0.00||78.09,757.76,5598.93,69.78,39.78||12.84,4.07,8.93||9.72,23.27,137.09,37.77,40.47,12.48||
2.86,17.96,11.89,4.47,6.01,4.93,2.89||0.00,0.00,0.00,0.03,0.04,0.04||3.18,7.81,0.87,22.34,17.95,10.77||4.63,0.81,0.69,0.19,0.40||14.55,4.11,3.05,8.92,2.63||0.00,0.00,0.50,0.60,0.00||118.63,4073.34,40266.06,82.76,106.98||11.47,3.70,8.16||12.18,28.72,178.09,45.66,47.73,15.67||
2.85,17.89,11.86,4.45,5.99,4.92,2.88||0.00,0.00,0.00,0.03,0.04,0.04||3.10,7.77,0.84,22.10,17.85,10.59||4.60,0.80,0.68,0.19,0.40||14.55,4.11,3.05,8.92,2.63||0.00,0.00,0.50,0.59,0.00||123.29,4755.50,48286.30,84.07,117.18||16.60,5.06,10.99||1.70,4.56,18.07,8.68,11.27,2.14||
2.85,17.87,11.85,4.45,5.98,4.92,2.88||0.00,0.00,0.00,0.03,0.04,0.04||3.09,7.76,0.83,22.06,17.82,10.55||4.60,0.80,0.68,0.18,0.40||14.44,4.09,3.00,8.88,2.62||0.00,0.00,0.50,0.59,0.00||68.61,450.13,3039.16,66.19,29.29||14.53,4.52,9.87||2.98,7.71,34.73,13.95,17.01,3.78||
2.85,17.91,11.87,4.46,6.00,4.92,2.88||0.00,0.00,0.00,0.03,0.04,0.04||3.08,7.76,0.83,22.05,17.82,10.54||4.59,0.80,0.68,0.18,0.40||14.42,4.09,2.99,8.87,2.62||0.00,0.00,0.50,0.59,0.00||93.67,1574.62,13204.56,75.15,61.17||13.73,4.31,9.43||1.77,4.75,18.98,9.00,11.62,2.24||
2.85,17.92,11.87,4.46,6.00,4.92,2.89||0.00,0.00,0.00,0.03,0.04,0.04||3.14,7.79,0.85,22.22,17.90,10.68||4.62,0.81,0.68,0.19,0.40||14.41,4.09,2.99,8.87,2.62||0.00,0.00,0.50,0.59,0.00||122.87,4690.93,47518.15,83.95,116.25||15.95,4.89,10.64||4.61,11.58,57.56,20.12,23.40,5.87||
2.85,17.92,11.87,4.46,6.00,4.92,2.89||0.00,0.00,0.00,0.03,0.04,0.04||3.09,7.76,0.83,22.08,17.84,10.57||4.67,0.81,0.69,0.19,0.40||14.52,4.10,3.04,8.91,2.62||0.00,0.00,0.50,0.59,0.00||76.67,703.83,5134.38,69.26,38.09||12.20,3.90,8.57||9.23,22.18,129.11,36.16,38.96,11.85||
2.85,17.92,11.87,4.46,6.00,4.92,2.89||0.00,0.00,0.00,0.03,0.04,0.04||3.14,7.79,0.85,22.23,17.90,10.69||4.68,0.81,0.70,0.19,0.40||14.43,4.09,2.99,8.88,2.62||0.00,0.00,0.50,0.59,0.00||80.17,841.90,6334.96,70.53,42.32||12.12,3.87,8.53||2.85,7.40,32.96,13.43,16.46,3.61||
