4.58,34.68,19.94,8.08,10.79,7.89,4.67||0.00,0.00,0.00,0.08,0.07,0.08||61.60,14.59,70.65,78.50,35.66,80.91||12.91,1.43,3.37,0.47,0.70||53.92,7.06,48.65,20.03,4.40||0.02,0.05,0.70,0.81,0.01||24.40,7.04,23.14,43.43,2.54||7.17,2.48,5.59||0.12,0.39,0.86,0.95,1.65,0.15||
3.10,20.13,13.01,4.95,6.65,5.35,3.14||0.00,0.00,0.00,0.04,0.04,0.04||5.33,8.71,1.87,27.81,20.23,15.31||5.55,0.89,0.91,0.22,0.44||18.05,4.49,4.81,10.19,2.86||0.00,0.01,0.53,0.63,0.00||17.25,1.74,4.50,37.69,1.12||5.93,2.11,4.80||0.04,0.14,0.23,0.37,0.72,0.05||
2.89,18.25,12.05,4.53,6.10,4.99,2.92||0.00,0.00,0.00,0.03,0.04,0.04||3.43,7.93,0.97,23.07,18.27,11.35||4.77,0.82,0.72,0.19,0.41||14.60,4.11,3.07,8.94,2.63||0.00,0.01,0.50,0.60,0.00||21.00,3.84,11.38,40.84,1.78||5.04,1.84,4.21||0.10,0.33,0.69,0.81,1.44,0.13||
2.85,17.91,11.87,4.46,5.99,4.92,2.88||0.00,0.00,0.00,0.03,0.04,0.04||3.15,7.79,0.86,22.25,17.91,10.70||4.63,0.81,0.68,0.19,0.40||14.11,4.05,2.86,8.76,2.59||0.00,0.00,0.50,0.60,0.00||33.20,24.27,98.86,49.23,5.26||6.38,2.24,5.09||0.26,0.78,2.01,1.77,2.82,0.32||
2.84,17.84,11.83,4.44,5.97,4.91,2.88||0.00,0.00,0.00,0.03,0.04,0.04||3.09,7.76,0.83,22.08,17.84,10.57||4.60,0.80,0.68,0.19,0.40||13.91,4.03,2.77,8.68,2.58||0.00,0.00,0.50,0.59,0.00||44.42,78.33,390.74,55.44,10.47||7.43,2.56,5.75||1.86,4.97,20.09,9.37,12.04,2.35||
2.84,17.82,11.82,4.44,5.97,4.91,2.87||0.00,0.00,0.00,0.03,0.04,0.04||3.08,7.76,0.83,22.05,17.82,10.55||4.60,0.80,0.68,0.18,0.40||13.46,3.97,2.58,8.50,2.55||0.00,0.00,0.50,0.59,0.00||30.79,17.92,69.26,47.74,4.40||5.98,2.13,4.83||2.72,7.09,31.24,12.92,15.92,3.45||
2.84,17.82,11.82,4.44,5.97,4.91,2.87||0.00,0.00,0.00,0.03,0.04,0.04||3.08,7.76,0.83,22.05,17.82,10.54||4.59,0.80,0.68,0.18,0.40||13.57,3.99,2.63,8.55,2.55||0.00,0.00,0.50,0.59,0.00||34.79,29.32,123.38,50.18,5.87||6.37,2.24,5.08||0.72,2.04,6.64,4.20,5.99,0.90||
2.84,17.82,11.82,4.44,5.97,4.91,2.87||0.00,0.00,0.00,0.03,0.04,0.04||3.08,7.76,0.83,22.04,17.82,10.54||4.59,0.80,0.68,0.18,0.40||13.80,4.02,2.72,8.64,2.57||0.00,0.00,0.50,0.59,0.00||33.89,26.39,109.03,49.65,5.52||7.15,2.47,5.58||0.11,0.36,0.77,0.88,1.53,0.14||
2.84,17.82,11.82,4.44,5.97,4.91,2.87||0.00,0.00,0.00,0.03,0.04,0.04||3.08,7.76,0.83,22.04,17.82,10.54||4.59,0.80,0.68,0.18,0.40||13.95,4.03,2.79,8.69,2.58||0.00,0.00,0.50,0.59,0.00||31.67,20.08,79.17,48.30,4.70||6.15,2.18,4.94||1.55,4.19,16.25,8.04,10.54,1.95||
2.84,17.82,11.82,4.44,5.97,4.91,2.87||0.00,0.00,0.00,0.03,0.04,0.04||3.08,7.76,0.83,22.04,17.82,10.54||4.59,0.80,0.68,0.18,0.40||13.88,4.03,2.76,8.67,2.58||0.00,0.00,0.50,0.59,0.00||50.99,136.35,748.71,58.65,14.51||5.63,2.02,4.60||0.20,0.61,1.48,1.42,2.33,0.24||
