4.38,32.59,18.99,7.65,10.21,7.55,4.46||0.00,0.00,0.00,0.07,0.06,0.07||31.07,12.63,25.58,58.72,30.43,50.79||9.14,1.18,1.97,0.34,0.58||50.13,6.85,41.70,19.15,4.27||0.02,0.05,0.69,0.80,0.01||31.91,20.71,82.05,48.45,4.79||13.33,4.20,9.21||0.55,1.58,4.83,3.34,4.90,0.68||
2.97,18.92,12.39,4.68,6.29,5.12,3.00||0.00,0.00,0.00,0.03,0.04,0.04||2.69,7.54,0.68,20.80,17.27,9.61||3.93,0.74,0.53,0.16,0.37||16.75,4.35,4.11,9.73,2.78||0.00,0.01,0.52,0.62,0.00||29.14,14.36,53.41,46.68,3.86||6.20,2.19,4.97||0.11,0.34,0.72,0.84,1.47,0.13||
2.77,17.16,11.48,4.29,5.77,4.77,2.80||0.00,0.00,0.00,0.03,0.03,0.03||1.70,6.84,0.34,17.13,15.53,7.03||3.37,0.68,0.42,0.14,0.34||13.59,3.99,2.64,8.55,2.56||0.00,0.00,0.50,0.60,0.00||26.16,9.30,32.10,44.67,2.99||6.89,2.40,5.41||0.58,1.68,5.22,3.53,5.14,0.73||
2.73,16.83,11.30,4.21,5.67,4.71,2.76||0.00,0.00,0.00,0.03,0.03,0.03||1.58,6.74,0.31,16.62,15.27,6.70||3.28,0.67,0.40,0.14,0.33||13.20,3.94,2.48,8.40,2.53||0.00,0.00,0.49,0.59,0.00||28.23,12.65,46.01,46.08,3.58||8.00,2.72,6.10||0.11,0.35,0.73,0.85,1.49,0.13||
2.72,16.77,11.27,4.20,5.65,4.70,2.75||0.00,0.00,0.00,0.03,0.03,0.03||1.56,6.72,0.30,16.52,15.22,6.63||3.26,0.66,0.40,0.14,0.33||13.12,3.93,2.45,8.37,2.52||0.00,0.00,0.49,0.59,0.00||29.69,15.48,58.33,47.04,4.03||5.63,2.02,4.60||0.13,0.42,0.92,1.00,1.72,0.16||
2.72,16.75,11.26,4.20,5.65,4.69,2.75||0.00,0.00,0.00,0.03,0.03,0.03||1.56,6.71,0.30,16.50,15.21,6.62||3.27,0.67,0.40,0.14,0.33||13.11,3.93,2.44,8.37,2.52||0.00,0.00,0.49,0.59,0.00||27.65,11.64,41.74,45.70,3.41||7.11,2.46,5.55||0.23,0.69,1.73,1.58,2.56,0.28||
2.72,16.75,11.26,4.20,5.65,4.69,2.75||0.00,0.00,0.00,0.03,0.03,0.03||1.55,6.71,0.30,16.49,15.21,6.62||3.31,0.67,0.41,0.14,0.34||13.11,3.93,2.44,8.36,2.52||0.00,0.00,0.49,0.59,0.00||19.58,2.90,8.18,39.69,1.51||6.27,2.21,5.02||0.19,0.60,1.46,1.40,2.30,0.24||
2.72,16.75,11.26,4.20,5.65,4.69,2.75||0.00,0.00,0.00,0.03,0.03,0.03||1.55,6.71,0.30,16.49,15.21,6.62||3.31,0.67,0.41,0.14,0.34||13.03,3.92,2.41,8.33,2.51||0.00,0.00,0.49,0.59,0.00||32.64,22.68,91.29,48.89,5.05||7.76,2.65,5.96||0.36,1.07,2.99,2.35,3.62,0.45||
2.72,16.75,11.26,4.20,5.65,4.69,2.75||0.00,0.00,0.00,0.03,0.03,0.03||1.55,6.71,0.30,16.49,15.21,6.62||3.31,0.67,0.41,0.14,0.34||13.01,3.92,2.41,8.33,2.51||0.00,0.00,0.49,0.59,0.00||25.19,7.99,26.85,43.99,2.73||7.03,2.44,5.50||0.29,0.86,2.28,1.93,3.05,0.35||
2.72,16.75,11.26,4.20,5.65,4.69,2.75||0.00,0.00,0.00,0.03,0.03,0.03||1.55,6.71,0.30,16.49,15.21,6.62||3.32,0.67,0.41,0.14,0.34||13.01,3.92,2.40,8.33,2.51||0.00,0.00,0.49,0.59,0.00||31.69,20.13,79.40,48.31,4.71||9.14,3.05,6.80||0.27,0.83,2.16,1.86,2.95,0.34||
