4.58,34.68,19.94,8.08,10.79,7.89,4.67||0.00,0.00,0.00,0.08,0.07,0.08||62.33,14.62,71.88,78.89,35.75,81.55||12.91,1.43,3.37,0.47,0.70||56.20,7.19,53.11,20.55,4.47||0.02,0.05,0.70,0.80,0.01||59.68,256.92,1574.22,62.54,21.06||14.47,4.51,9.84||1.40,3.80,14.40,7.36,9.76,1.76||
3.10,20.08,12.99,4.94,6.64,5.34,3.14||0.00,0.00,0.00,0.04,0.04,0.04||5.45,8.75,1.93,28.06,20.33,15.53||5.55,0.89,0.91,0.22,0.44||18.42,4.53,5.02,10.32,2.88||0.00,0.01,0.53,0.63,0.00||34.35,27.85,116.15,49.92,5.70||12.51,3.98,8.75||1.54,4.15,16.09,7.98,10.47,1.94||
2.89,18.24,12.04,4.53,6.09,4.99,2.92||0.00,0.00,0.00,0.04,0.04,0.04||3.41,7.93,0.97,23.02,18.25,11.30||4.77,0.82,0.72,0.19,0.41||14.88,4.14,3.19,9.05,2.65||0.00,0.01,0.50,0.60,0.00||67.17,413.27,2749.37,65.62,27.85||12.40,3.95,8.69||3.80,9.68,46.03,17.11,20.32,4.83||
2.85,17.90,11.87,4.46,5.99,4.92,2.88||0.00,0.00,0.00,0.03,0.04,0.04||3.12,7.77,0.84,22.15,17.87,10.62||4.63,0.81,0.68,0.19,0.40||14.36,4.08,2.96,8.85,2.61||0.00,0.00,0.50,0.59,0.00||49.81,124.19,671.00,58.09,13.73||9.78,3.23,7.18||5.20,12.96,66.19,22.27,25.56,6.62||
2.84,17.76,11.79,4.42,5.95,4.89,2.87||0.00,0.00,0.00,0.03,0.04,0.04||3.12,7.77,0.84,22.15,17.87,10.63||4.60,0.80,0.68,0.19,0.40||14.17,4.06,2.88,8.78,2.60||0.00,0.00,0.50,0.59,0.00||41.82,61.45,293.94,54.09,9.08||10.01,3.29,7.31||0.88,2.47,8.45,5.00,6.97,1.11||
2.84,17.81,11.82,4.43,5.96,4.90,2.87||0.00,0.00,0.00,0.03,0.04,0.04||3.06,7.74,0.82,21.98,17.79,10.49||4.60,0.80,0.68,0.18,0.40||14.41,4.09,2.98,8.87,2.62||0.00,0.00,0.50,0.59,0.00||56.00,198.92,1166.03,60.93,18.12||11.82,3.79,8.36||0.81,2.28,7.64,4.65,6.55,1.01||
2.84,17.78,11.80,4.43,5.96,4.90,2.87||0.00,0.00,0.00,0.03,0.04,0.04||3.05,7.74,0.82,21.94,17.78,10.47||4.59,0.80,0.68,0.18,0.40||14.36,4.08,2.96,8.85,2.61||0.00,0.00,0.50,0.59,0.00||105.97,2587.33,23644.31,79.04,81.92||15.65,4.82,10.48||1.99,5.29,21.72,9.92,12.65,2.51||
2.84,17.81,11.82,4.43,5.97,4.90,2.87||0.00,0.00,0.00,0.03,0.04,0.04||3.05,7.74,0.82,21.94,17.77,10.46||4.59,0.80,0.68,0.18,0.40||14.26,4.07,2.92,8.81,2.60||0.00,0.00,0.50,0.59,0.00||70.33,497.23,3415.58,66.87,31.05||9.04,3.02,6.73||4.28,10.80,52.77,18.89,22.15,5.44||
2.84,17.82,11.82,4.44,5.97,4.90,2.87||0.00,0.00,0.00,0.03,0.04,0.04||3.05,7.74,0.81,21.94,17.77,10.46||4.59,0.80,0.68,0.18,0.40||14.24,4.07,2.91,8.81,2.60||0.00,0.00,0.50,0.59,0.00||42.13,63.29,304.28,54.26,9.24||7.50,2.57,5.79||1.07,2.96,10.57,5.88,8.03,1.34||
2.84,17.82,11.82,4.44,5.97,4.91,2.87||0.00,0.00,0.00,0.03,0.04,0.04||3.05,7.74,0.81,21.94,17.77,10.46||4.59,0.80,0.68,0.18,0.40||14.42,4.09,2.99,8.87,2.62||0.00,0.00,0.50,0.59,0.00||54.82,182.53,1054.14,60.41,17.22||16.27,4.98,10.81||7.14,17.44,95.77,29.11,32.27,9.13||
