4.58,34.68,19.94,8.08,10.79,7.89,4.67||0.00,0.00,0.00,0.08,0.07,0.08||61.60,14.59,70.65,78.50,35.66,80.91||12.91,1.43,3.37,0.47,0.70||54.87,7.12,50.49,20.25,4.43||0.02,0.05,0.70,0.81,0.01||27.71,11.74,42.15,45.74,3.43||8.45,2.85,6.38||0.01,0.05,0.07,0.15,0.32,0.02||
3.10,20.13,13.01,4.95,6.65,5.35,3.14||0.00,0.00,0.00,0.04,0.04,0.04||5.28,8.69,1.84,27.69,20.19,15.21||5.59,0.90,0.92,0.22,0.45||18.22,4.51,4.90,10.25,2.87||0.00,0.01,0.53,0.63,0.00||19.78,3.02,8.58,39.86,1.54||6.37,2.24,5.08||0.01,0.03,0.04,0.10,0.23,0.01||
2.89,18.25,12.05,4.53,6.10,4.99,2.92||0.00,0.00,0.00,0.04,0.04,0.04||3.39,7.92,0.96,22.96,18.22,11.26||4.77,0.82,0.72,0.19,0.41||14.95,4.15,3.23,9.07,2.65||0.00,0.01,0.50,0.60,0.00||27.61,11.56,41.41,45.67,3.40||7.85,2.68,6.01||0.03,0.10,0.17,0.29,0.58,0.04||
2.85,17.91,11.87,4.46,5.99,4.92,2.88||0.00,0.00,0.00,0.03,0.04,0.04||3.11,7.77,0.84,22.14,17.86,10.61||4.64,0.81,0.69,0.19,0.40||14.56,4.11,3.05,8.93,2.63||0.00,0.00,0.50,0.60,0.00||22.89,5.44,17.09,42.30,2.18||7.79,2.66,5.98||0.21,0.63,1.55,1.46,2.39,0.25||
2.84,17.84,11.83,4.44,5.97,4.91,2.88||0.00,0.00,0.00,0.03,0.04,0.04||3.06,7.74,0.82,21.97,17.79,10.49||4.62,0.81,0.68,0.19,0.40||14.12,4.05,2.86,8.76,2.59||0.00,0.00,0.50,0.59,0.00||13.13,0.58,1.24,33.73,0.59||5.15,1.87,4.28||0.19,0.59,1.41,1.37,2.25,0.23||
2.84,17.82,11.82,4.44,5.97,4.91,2.87||0.00,0.00,0.00,0.03,0.04,0.04||3.08,7.75,0.83,22.03,17.81,10.53||4.60,0.80,0.68,0.18,0.40||14.40,4.09,2.98,8.86,2.61||0.00,0.00,0.50,0.59,0.00||12.33,0.45,0.92,32.88,0.50||3.36,1.30,3.04||0.02,0.07,0.10,0.20,0.42,0.02||
2.84,17.82,11.82,4.44,5.97,4.91,2.87||0.00,0.00,0.00,0.03,0.04,0.04||3.05,7.74,0.82,21.95,17.78,10.47||4.59,0.80,0.68,0.18,0.40||14.45,4.09,3.00,8.89,2.62||0.00,0.00,0.50,0.59,0.00||24.87,7.60,25.32,43.77,2.66||5.90,2.10,4.78||0.11,0.35,0.75,0.87,1.52,0.13||
2.84,17.82,11.82,4.44,5.97,4.91,2.87||0.00,0.00,0.00,0.03,0.04,0.04||3.05,7.74,0.82,21.94,17.77,10.46||4.59,0.80,0.68,0.18,0.40||14.28,4.07,2.93,8.82,2.61||0.00,0.00,0.50,0.59,0.00||10.90,0.27,0.52,31.26,0.38||4.71,1.73,3.98||0.02,0.06,0.08,0.18,0.38,0.02||
2.84,17.82,11.82,4.44,5.97,4.91,2.87||0.00,0.00,0.00,0.03,0.04,0.04||3.07,7.75,0.83,22.02,17.81,10.53||4.59,0.80,0.68,0.18,0.40||14.25,4.07,2.91,8.81,2.60||0.00,0.00,0.50,0.59,0.00||14.69,0.91,2.11,35.31,0.76||3.24,1.26,2.95||0.01,0.05,0.06,0.14,0.30,0.01||
2.84,17.82,11.82,4.44,5.97,4.91,2.87||0.00,0.00,0.00,0.03,0.04,0.04||3.05,7.74,0.82,21.95,17.78,10.47||4.59,0.80,0.68,0.18,0.40||14.42,4.09,2.99,8.87,2.62||0.00,0.00,0.50,0.59,0.00||28.80,13.71,50.57,46.46,3.76||4.13,1.55,3.58||0.07,0.23,0.43,0.58,1.07,0.08||
2.84,17.82,11.82,4.44,5.97,4.91,2.87||0.00,0.00,0.00,0.03,0.04,0.04||3.05,7.74,0.82,21.94,17.77,10.46||4.59,0.80,0.68,0.18,0.40||14.18,4.06,2.89,8.78,2.60||0.00,0.00,0.50,0.59,0.00||15.18,1.04,2.46,35.78,0.83||2.97,1.17,2.75||0.02,0.06,0.08,0.18,0.38,0.02||
2.84,17.82,11.82,4.44,5.97,4.91,2.87||0.00,0.00,0.00,0.03,0.04,0.04||3.05,7.74,0.81,21.94,17.77,10.46||4.59,0.80,0.68,0.18,0.40||14.23,4.07,2.91,8.80,2.60||0.00,0.00,0.50,0.59,0.00||10.63,0.25,0.46,30.94,0.36||2.82,1.12,2.64||0.02,0.08,0.12,0.23,0.48,0.03||
2.84,17.82,11.82,4.44,5.97,4.91,2.87||0.00,0.00,0.00,0.03,0.04,0.04||3.05,7.74,0.81,21.93,17.77,10.46||4.59,0.80,0.68,0.18,0.40||14.14,4.06,2.87,8.77,2.60||0.00,0.00,0.50,0.59,0.00||10.28,0.22,0.39,30.52,0.33||2.79,1.11,2.61||0.01,0.04,0.04,0.11,0.25,0.01||
2.84,17.82,11.82,4.44,5.97,4.91,2.87||0.00,0.00,0.00,0.03,0.04,0.04||3.05,7.74,0.81,21.93,17.77,10.46||4.59,0.80,0.68,0.18,0.40||14.04,4.04,2.82,8.73,2.59||0.00,0.00,0.50,0.59,0.00||18.39,2.26,6.09,38.70,1.30||4.82,1.77,4.06||0.04,0.13,0.21,0.35,0.69,0.05||
2.84,17.82,11.82,4.44,5.97,4.91,2.87||0.00,0.00,0.00,0.03,0.04,0.04||3.05,7.74,0.81,21.93,17.77,10.46||4.59,0.80,0.68,0.18,0.40||14.20,4.06,2.89,8.79,2.60||0.00,0.00,0.50,0.59,0.00||17.35,1.78,4.63,37.79,1.13||5.16,1.88,4.29||0.06,0.19,0.35,0.50,0.94,0.07||
2.84,17.82,11.82,4.44,5.97,4.91,2.87||0.00,0.00,0.00,0.03,0.04,0.04||3.05,7.74,0.81,21.93,17.77,10.46||4.59,0.80,0.68,0.18,0.40||14.14,4.06,2.87,8.77,2.60||0.00,0.00,0.50,0.59,0.00||18.62,2.37,6.45,38.89,1.34||6.35,2.24,5.07||1.76,4.71,18.79,8.93,11.55,2.22||
2.84,17.82,11.82,4.44,5.97,4.91,2.87||0.00,0.00,0.00,0.03,0.04,0.04||3.05,7.74,0.81,21.93,17.77,10.46||4.59,0.80,0.68,0.18,0.40||14.22,4.07,2.90,8.80,2.60||0.00,0.00,0.50,0.59,0.00||37.13,38.06,167.59,51.53,6.85||5.09,1.85,4.24||0.05,0.15,0.27,0.41,0.79,0.05||
2.84,17.82,11.82,4.44,5.97,4.91,2.87||0.00,0.00,0.00,0.03,0.04,0.04||3.05,7.74,0.81,21.93,17.77,10.46||4.59,0.80,0.68,0.18,0.40||14.33,4.08,2.95,8.84,2.61||0.00,0.00,0.50,0.59,0.00||22.36,4.95,15.31,41.90,2.06||6.60,2.31,5.23||0.73,2.07,6.77,4.26,6.07,0.91||
2.84,17.82,11.82,4.44,5.97,4.91,2.87||0.00,0.00,0.00,0.03,0.04,0.04||3.05,7.74,0.81,21.93,17.77,10.46||4.59,0.80,0.68,0.18,0.40||14.35,4.08,2.96,8.85,2.61||0.00,0.00,0.50,0.59,0.00||29.36,14.81,55.38,46.83,3.93||6.81,2.37,5.36||0.22,0.66,1.63,1.52,2.47,0.26||
2.84,17.82,11.82,4.44,5.97,4.91,2.87||0.00,0.00,0.00,0.03,0.04,0.04||3.05,7.74,0.81,21.93,17.77,10.46||4.59,0.80,0.68,0.18,0.40||14.26,4.07,2.92,8.81,2.60||0.00,0.00,0.50,0.59,0.00||26.10,9.23,31.80,44.63,2.98||8.15,2.76,6.19||0.07,0.22,0.43,0.57,1.06,0.08||
2.84,17.82,11.82,4.44,5.97,4.91,2.87||0.00,0.00,0.00,0.03,0.04,0.04||3.05,7.74,0.81,21.93,17.77,10.46||4.58,0.80,0.67,0.18,0.40||14.06,4.05,2.83,8.74,2.59||0.00,0.00,0.50,0.59,0.00||34.00,26.72,110.64,49.71,5.56||6.46,2.27,5.14||0.02,0.08,0.11,0.22,0.45,0.03||
