4.58,34.68,19.94,8.08,10.79,7.89,4.67||0.00,0.00,0.00,0.08,0.07,0.08||61.60,14.59,70.65,78.50,35.66,80.91||12.91,1.43,3.37,0.47,0.70||54.43,7.09,49.64,20.15,4.41||0.02,0.05,0.70,0.81,0.01||48.94,115.61,616.94,57.67,13.16||10.94,3.55,7.86||1.35,3.68,13.82,7.15,9.51,1.70||
3.10,20.13,13.01,4.95,6.65,5.35,3.14||0.00,0.00,0.00,0.04,0.04,0.04||5.33,8.71,1.87,27.81,20.23,15.31||5.55,0.89,0.91,0.22,0.44||17.62,4.44,4.57,10.04,2.83||0.00,0.01,0.53,0.63,0.00||36.29,34.72,150.43,51.05,6.49||8.88,2.97,6.64||0.44,1.29,3.77,2.79,4.19,0.55||
2.89,18.25,12.05,4.53,6.10,4.99,2.92||0.00,0.00,0.00,0.03,0.04,0.04||3.43,7.93,0.97,23.07,18.27,11.35||4.77,0.82,0.72,0.19,0.41||14.63,4.11,3.08,8.95,2.63||0.00,0.01,0.50,0.60,0.00||31.19,18.88,73.65,48.00,4.54||6.83,2.38,5.37||2.61,6.82,29.80,12.48,15.45,3.31||
2.85,17.91,11.87,4.46,5.99,4.92,2.88||0.00,0.00,0.00,0.03,0.04,0.04||3.15,7.79,0.86,22.25,17.91,10.70||4.63,0.81,0.68,0.19,0.40||13.88,4.03,2.76,8.66,2.58||0.00,0.00,0.50,0.59,0.00||29.72,15.54,58.61,47.06,4.04||6.92,2.41,5.43||2.50,6.54,28.27,12.01,14.94,3.16||
2.84,17.84,11.83,4.44,5.97,4.91,2.88||0.00,0.00,0.00,0.03,0.04,0.04||3.09,7.76,0.83,22.08,17.84,10.57||4.60,0.80,0.68,0.19,0.40||13.84,4.02,2.74,8.65,2.57||0.00,0.00,0.50,0.59,0.00||41.35,58.69,278.51,53.84,8.84||4.42,1.64,3.79||3.16,8.13,37.09,14.63,17.73,4.00||
2.84,17.82,11.82,4.44,5.97,4.91,2.87||0.00,0.00,0.00,0.03,0.04,0.04||3.08,7.76,0.83,22.05,17.82,10.55||4.60,0.80,0.68,0.18,0.40||13.84,4.02,2.74,8.65,2.57||0.00,0.00,0.50,0.59,0.00||75.94,677.23,4907.54,68.99,37.24||6.73,2.35,5.31||1.31,3.58,13.37,6.98,9.32,1.65||
2.83,17.74,11.78,4.42,5.95,4.89,2.86||0.00,0.00,0.00,0.03,0.04,0.04||3.08,7.76,0.83,22.05,17.82,10.54||4.59,0.80,0.68,0.18,0.40||13.84,4.02,2.74,8.65,2.57||0.00,0.00,0.50,0.59,0.00||67.41,419.34,2796.81,65.72,28.09||7.34,2.53,5.69||5.71,14.15,73.81,24.10,27.38,7.28||
2.84,17.81,11.81,4.43,5.96,4.90,2.87||0.00,0.00,0.00,0.03,0.04,0.04||3.08,7.76,0.83,22.04,17.82,10.54||4.59,0.80,0.68,0.18,0.40||13.84,4.02,2.74,8.65,2.57||0.00,0.00,0.50,0.59,0.00||54.42,177.22,1018.31,60.23,16.93||5.60,2.01,4.58||1.13,3.10,11.19,6.13,8.33,1.41||
2.84,17.78,11.80,4.43,5.96,4.90,2.87||0.00,0.00,0.00,0.03,0.04,0.04||3.08,7.76,0.83,22.04,17.82,10.54||4.59,0.80,0.68,0.18,0.40||13.84,4.02,2.74,8.65,2.57||0.00,0.00,0.50,0.59,0.00||68.30,441.92,2974.24,66.07,28.97||9.47,3.14,6.99||1.32,3.59,13.41,6.99,9.33,1.65||
2.83,17.70,11.76,4.41,5.93,4.88,2.86||0.00,0.00,0.00,0.03,0.04,0.04||3.08,7.76,0.83,22.04,17.82,10.54||4.59,0.80,0.68,0.18,0.40||13.95,4.03,2.79,8.69,2.58||0.00,0.00,0.50,0.59,0.00||97.42,1843.88,15890.82,76.37,67.12||8.57,2.89,6.46||0.78,2.21,7.35,4.52,6.39,0.98||
