4.57;34.57;19.89;8.06;10.76;7.87;4.66;0.00;0.00;0.00;0.08;0.07;0.08;61.60;14.59;70.65;78.50;35.66;80.91;12.91;1.43;3.37;0.47;0.70;53.86;7.06;48.54;20.02;4.39;0.02;0.05;0.70;0.81;0.01;73.42;591.13;4183.96;68.05;34.38;26.15;7.45;15.84;23.68;53.49;385.89;80.02;77.75;30.70;
3.10;20.07;12.98;4.94;6.63;5.34;3.13;0.00;0.00;0.00;0.04;0.04;0.04;5.33;8.71;1.87;27.81;20.23;15.31;5.55;0.89;0.91;0.22;0.44;17.89;4.47;4.72;10.14;2.85;0.00;0.01;0.53;0.63;0.00;32.24;21.58;86.11;48.65;4.90;8.74;2.94;6.56;12.33;29.07;180.80;46.17;48.19;15.88;
2.89;18.20;12.02;4.52;6.08;4.98;2.92;0.00;0.00;0.00;0.04;0.04;0.04;3.43;7.93;0.97;23.07;18.27;11.35;4.77;0.82;0.72;0.19;0.41;14.67;4.12;3.10;8.97;2.63;0.00;0.01;0.50;0.60;0.00;31.57;19.82;77.93;48.23;4.67;10.67;3.48;7.70;4.22;10.67;52.00;18.69;21.95;5.37;
2.85;17.85;11.84;4.44;5.98;4.91;2.88;0.00;0.00;0.00;0.03;0.04;0.04;3.15;7.79;0.86;22.25;17.91;10.70;4.63;0.81;0.68;0.19;0.40;13.99;4.04;2.80;8.71;2.59;0.00;0.00;0.50;0.59;0.00;35.34;31.20;132.73;50.50;6.09;13.02;4.12;9.03;4.07;10.32;49.85;18.13;21.37;5.18;
2.84;17.83;11.83;4.44;5.97;4.91;2.87;0.00;0.00;0.00;0.03;0.04;0.04;3.09;7.76;0.83;22.08;17.84;10.57;4.60;0.80;0.68;0.19;0.40;13.98;4.04;2.80;8.70;2.58;0.00;0.00;0.49;0.59;0.00;60.75;275.90;1711.50;62.99;21.96;12.29;3.92;8.63;3.88;9.86;47.15;17.41;20.63;4.93;
2.84;17.78;11.80;4.43;5.96;4.90;2.87;0.00;0.00;0.00;0.03;0.04;0.04;3.08;7.76;0.83;22.05;17.82;10.55;4.60;0.80;0.68;0.18;0.40;13.86;4.02;2.75;8.66;2.58;0.00;0.00;0.49;0.59;0.00;68.29;441.77;2973.12;66.07;28.96;11.91;3.82;8.41;4.94;12.35;62.37;21.33;24.62;6.29;
2.85;17.85;11.84;4.44;5.98;4.91;2.88;0.00;0.00;0.00;0.03;0.04;0.04;3.08;7.76;0.83;22.05;17.82;10.54;4.61;0.81;0.68;0.19;0.40;13.83;4.02;2.74;8.65;2.57;0.00;0.01;0.50;0.60;0.00;51.36;140.38;774.70;58.82;14.76;13.28;4.19;9.18;1.00;2.79;9.80;5.57;7.66;1.26;
2.84;17.83;11.83;4.44;5.97;4.91;2.87;0.00;0.00;0.00;0.03;0.04;0.04;3.08;7.76;0.83;22.04;17.82;10.54;4.66;0.81;0.69;0.19;0.40;14.07;4.05;2.84;8.74;2.59;0.00;0.01;0.50;0.60;0.00;27.85;11.98;43.18;45.83;3.47;7.36;2.53;5.71;0.78;2.20;7.30;4.50;6.36;0.97;
2.84;17.82;11.82;4.44;5.97;4.91;2.87;0.00;0.00;0.00;0.03;0.04;0.04;3.08;7.76;0.83;22.04;17.82;10.54;4.68;0.81;0.70;0.19;0.40;13.99;4.04;2.81;8.71;2.59;0.00;0.01;0.50;0.60;0.00;28.65;13.42;49.32;46.36;3.71;7.96;2.71;6.08;0.42;1.24;3.59;2.69;4.06;0.52;
2.86;17.95;11.89;4.47;6.01;4.93;2.89;0.00;0.00;0.00;0.03;0.04;0.04;3.08;7.76;0.83;22.04;17.82;10.54;4.68;0.81;0.70;0.19;0.40;14.10;4.05;2.85;8.75;2.59;0.00;0.01;0.50;0.60;0.00;48.35;110.16;582.97;57.39;12.80;10.84;3.52;7.80;0.38;1.12;3.14;2.44;3.73;0.47;
2.85;17.93;11.88;4.46;6.00;4.93;2.89;0.00;0.00;0.00;0.03;0.04;0.04;3.08;7.76;0.83;22.04;17.82;10.54;4.68;0.81;0.70;0.19;0.40;13.76;4.01;2.71;8.62;2.57;0.00;0.01;0.50;0.60;0.00;56.16;201.10;1181.06;61.00;18.23;12.38;3.95;8.68;3.50;8.96;41.81;15.96;19.13;4.44;
2.86;18.01;11.92;4.48;6.03;4.94;2.90;0.00;0.00;0.00;0.03;0.04;0.04;3.08;7.76;0.83;22.04;17.82;10.54;4.73;0.82;0.71;0.19;0.41;13.82;4.02;2.73;8.64;2.57;0.00;0.01;0.50;0.60;0.00;42.37;64.78;312.72;54.38;9.36;11.47;3.70;8.16;17.47;40.26;271.01;61.92;62.21;22.58;
2.86;17.99;11.91;4.47;6.02;4.94;2.89;0.00;0.00;0.00;0.03;0.04;0.04;3.08;7.76;0.83;22.04;17.82;10.54;4.72;0.82;0.71;0.19;0.41;13.94;4.03;2.78;8.69;2.58;0.00;0.01;0.50;0.60;0.00;43.92;74.81;370.22;55.18;10.19;10.23;3.35;7.44;0.39;1.17;3.31;2.53;3.86;0.49;
2.87;18.03;11.93;4.48;6.03;4.95;2.90;0.00;0.00;0.00;0.03;0.04;0.04;3.08;7.76;0.83;22.04;17.82;10.54;4.75;0.82;0.71;0.19;0.41;14.09;4.05;2.85;8.75;2.59;0.00;0.00;0.50;0.60;0.00;56.36;203.98;1200.94;61.09;18.39;11.73;3.77;8.31;7.17;17.51;96.27;29.22;32.38;9.18;
