4.58;34.68;19.94;8.08;10.79;7.89;4.67;0.00;0.00;0.00;0.08;0.07;0.08;61.60;14.59;70.65;78.50;35.66;80.91;13.11;1.44;3.45;0.48;0.71;52.70;7.00;46.35;19.75;4.36;0.02;0.05;0.70;0.81;0.01;15.16;1.04;2.44;35.76;0.82;4.95;1.81;4.15;0.17;0.54;1.28;1.27;2.12;0.21;
3.10;20.13;13.01;4.95;6.65;5.35;3.14;0.00;0.00;0.00;0.04;0.04;0.04;5.33;8.71;1.87;27.81;20.23;15.31;5.55;0.89;0.91;0.22;0.44;17.50;4.43;4.50;10.00;2.82;0.00;0.01;0.53;0.63;0.00;5.78;0.02;0.03;24.14;0.08;7.09;2.46;5.54;0.22;0.67;1.68;1.55;2.51;0.27;
2.89;18.25;12.05;4.53;6.10;4.99;2.92;0.00;0.00;0.00;0.04;0.04;0.04;3.43;7.93;0.97;23.07;18.27;11.35;4.75;0.82;0.71;0.19;0.41;14.35;4.08;2.96;8.85;2.61;0.00;0.01;0.51;0.60;0.00;20.54;3.52;10.27;40.48;1.69;6.09;2.16;4.90;0.18;0.57;1.36;1.33;2.20;0.23;
2.85;17.91;11.87;4.46;5.99;4.92;2.88;0.00;0.00;0.00;0.03;0.04;0.04;3.15;7.79;0.86;22.25;17.91;10.70;4.61;0.81;0.68;0.19;0.40;13.69;4.00;2.68;8.59;2.56;0.00;0.01;0.50;0.60;0.00;14.43;0.85;1.94;35.05;0.73;5.69;2.04;4.64;13.04;30.62;192.82;48.37;50.19;16.79;
2.84;17.84;11.83;4.44;5.97;4.91;2.88;0.00;0.00;0.00;0.03;0.04;0.04;3.09;7.76;0.83;22.08;17.84;10.57;4.58;0.80;0.67;0.18;0.40;13.56;3.99;2.63;8.54;2.55;0.00;0.01;0.50;0.60;0.00;21.68;4.38;13.25;41.38;1.92;5.24;1.90;4.34;493.05;913.51;13152.19;1035.52;720.75;660.83;
2.84;17.82;11.82;4.44;5.97;4.91;2.87;0.00;0.00;0.00;0.03;0.04;0.04;3.08;7.76;0.83;22.05;17.82;10.55;4.58;0.80;0.67;0.18;0.40;13.89;4.03;2.76;8.67;2.58;0.00;0.00;0.50;0.60;0.00;28.64;13.40;49.24;46.35;3.71;5.91;2.10;4.78;0.22;0.67;1.66;1.54;2.50;0.27;
2.84;17.82;11.82;4.44;5.97;4.91;2.87;0.00;0.00;0.00;0.03;0.04;0.04;3.08;7.76;0.83;22.05;17.82;10.54;4.58;0.80;0.67;0.18;0.40;14.08;4.05;2.84;8.74;2.59;0.00;0.00;0.50;0.60;0.00;18.82;2.47;6.79;39.06;1.37;5.87;2.09;4.76;0.67;1.91;6.13;3.96;5.69;0.84;
2.84;17.82;11.82;4.44;5.97;4.91;2.87;0.00;0.00;0.00;0.03;0.04;0.04;3.08;7.76;0.83;22.04;17.82;10.54;4.58;0.80;0.67;0.18;0.40;13.64;4.00;2.66;8.57;2.56;0.00;0.00;0.50;0.60;0.00;16.18;1.35;3.33;36.72;0.96;6.22;2.20;4.98;1.88;5.01;20.30;9.45;12.12;2.37;
2.84;17.82;11.82;4.44;5.97;4.91;2.87;0.00;0.00;0.00;0.03;0.04;0.04;3.08;7.76;0.83;22.04;17.82;10.54;4.58;0.80;0.67;0.18;0.40;13.78;4.01;2.72;8.63;2.57;0.00;0.00;0.50;0.60;0.00;21.82;4.49;13.65;41.49;1.95;7.77;2.66;5.96;0.75;2.13;7.01;4.37;6.20;0.94;
2.84;17.82;11.82;4.44;5.97;4.91;2.87;0.00;0.00;0.00;0.03;0.04;0.04;3.08;7.76;0.83;22.04;17.82;10.54;4.58;0.80;0.67;0.18;0.40;13.93;4.03;2.78;8.69;2.58;0.00;0.00;0.50;0.60;0.00;31.32;19.21;75.13;48.08;4.58;3.93;1.49;3.44;0.60;1.72;5.38;3.61;5.25;0.75;
