4.54,34.21,19.73,7.99,10.66,7.81,4.62||0.00,0.00,0.00,0.08,0.07,0.08||58.83,14.45,65.98,76.98,35.28,78.41||12.43,1.40,3.18,0.45,0.69||54.43,7.09,49.64,20.15,4.41||0.02,0.05,0.70,0.81,0.01||64.18,344.10,2217.78,64.42,25.01||17.27,5.24,11.34||0.84,2.36,7.98,4.80,6.73,1.05||
3.07,19.86,12.87,4.89,6.57,5.30,3.11||0.00,0.00,0.00,0.04,0.04,0.04||5.09,8.62,1.75,27.27,20.02,14.83||5.34,0.87,0.86,0.21,0.43||17.71,4.45,4.62,10.07,2.84||0.00,0.01,0.53,0.63,0.00||35.36,31.30,133.22,50.52,6.10||9.76,3.22,7.17||0.46,1.36,4.00,2.91,4.35,0.58||
2.86,17.97,11.90,4.47,6.01,4.93,2.89||0.00,0.00,0.00,0.04,0.04,0.04||3.28,7.86,0.91,22.63,18.08,11.00||4.59,0.80,0.68,0.18,0.40||14.77,4.13,3.14,9.00,2.64||0.00,0.01,0.50,0.60,0.00||5.44,0.02,0.02,23.54,0.07||9.50,3.15,7.01||0.48,1.40,4.14,2.98,4.45,0.60||
2.82,17.66,11.74,4.40,5.92,4.87,2.85||0.00,0.00,0.00,0.03,0.04,0.04||3.01,7.72,0.80,21.82,17.72,10.37||4.40,0.78,0.63,0.18,0.39||14.25,4.07,2.92,8.81,2.60||0.00,0.00,0.50,0.60,0.00||26.01,9.09,31.24,44.57,2.95||7.36,2.54,5.71||0.13,0.42,0.93,1.01,1.73,0.16||
2.82,17.60,11.71,4.39,5.90,4.86,2.85||0.00,0.00,0.00,0.03,0.04,0.04||2.96,7.69,0.78,21.66,17.65,10.25||4.37,0.78,0.63,0.18,0.39||14.06,4.05,2.83,8.73,2.59||0.00,0.00,0.50,0.59,0.00||57.92,227.79,1366.96,61.78,19.62||15.75,4.84,10.53||1.11,3.07,11.05,6.07,8.26,1.40||
2.81,17.58,11.70,4.38,5.90,4.86,2.85||0.00,0.00,0.00,0.03,0.04,0.04||2.95,7.68,0.78,21.63,17.63,10.22||4.34,0.78,0.62,0.18,0.39||14.11,4.05,2.85,8.75,2.59||0.00,0.00,0.50,0.59,0.00||63.56,331.06,2119.47,64.16,24.44||14.16,4.42,9.67||7.92,19.21,107.99,31.76,34.81,10.14||
2.81,17.58,11.70,4.38,5.90,4.86,2.85||0.00,0.00,0.00,0.03,0.04,0.04||2.94,7.68,0.77,21.62,17.63,10.22||4.34,0.78,0.62,0.18,0.39||14.12,4.05,2.86,8.76,2.59||0.00,0.00,0.50,0.59,0.00||89.90,1335.12,10880.90,73.91,55.51||14.64,4.55,9.93||1.88,5.02,20.37,9.47,12.15,2.38||
2.81,17.54,11.68,4.37,5.89,4.85,2.84||0.00,0.00,0.00,0.03,0.04,0.04||2.94,7.68,0.77,21.62,17.63,10.22||4.34,0.78,0.62,0.18,0.39||13.94,4.03,2.78,8.69,2.58||0.00,0.00,0.50,0.59,0.00||67.13,412.34,2742.11,65.61,27.81||10.35,3.39,7.51||2.39,6.27,26.84,11.57,14.46,3.02||
2.80,17.46,11.63,4.36,5.86,4.83,2.83||0.00,0.00,0.00,0.03,0.04,0.04||2.94,7.68,0.77,21.62,17.63,10.22||4.34,0.78,0.62,0.18,0.39||13.99,4.04,2.81,8.71,2.59||0.00,0.00,0.50,0.59,0.00||55.21,187.84,1090.22,60.58,17.51||8.10,2.75,6.17||0.52,1.51,4.56,3.20,4.72,0.65||
2.80,17.44,11.63,4.35,5.86,4.83,2.83||0.00,0.00,0.00,0.03,0.04,0.04||2.94,7.68,0.77,21.62,17.63,10.22||4.34,0.78,0.62,0.18,0.39||14.01,4.04,2.81,8.71,2.59||0.00,0.00,0.50,0.59,0.00||87.93,1220.89,9797.15,73.24,52.67||12.43,3.96,8.71||1.22,3.33,12.24,6.54,8.81,1.53||
