4.58,34.68,19.94,8.08,10.79,7.89,4.67||0.00,0.00,0.00,0.08,0.07,0.08||58.21,14.41,64.95,76.63,35.19,77.85||12.43,1.40,3.18,0.45,0.69||53.99,7.07,48.78,20.05,4.40||0.02,0.05,0.70,0.81,0.01||39.48,48.75,224.04,52.84,7.92||13.32,4.20,9.21||0.87,2.44,8.31,4.94,6.90,1.09||
3.10,20.13,13.01,4.95,6.65,5.35,3.14||0.00,0.00,0.00,0.04,0.04,0.04||5.04,8.60,1.72,27.15,19.97,14.73||5.34,0.87,0.86,0.21,0.43||18.05,4.49,4.81,10.19,2.86||0.00,0.01,0.53,0.63,0.00||30.24,16.68,63.66,47.40,4.22||8.50,2.86,6.41||0.07,0.23,0.45,0.59,1.09,0.09||
2.89,18.25,12.05,4.53,6.10,4.99,2.92||0.00,0.00,0.00,0.03,0.04,0.04||3.24,7.84,0.89,22.53,18.03,10.92||4.59,0.80,0.68,0.18,0.40||14.72,4.13,3.12,8.99,2.64||0.00,0.01,0.50,0.60,0.00||33.39,24.85,101.61,49.35,5.33||8.07,2.74,6.15||0.06,0.18,0.34,0.48,0.91,0.07||
2.85,17.87,11.85,4.45,5.98,4.91,2.88||0.00,0.00,0.00,0.03,0.04,0.04||2.98,7.70,0.79,21.72,17.68,10.29||4.43,0.79,0.64,0.18,0.39||14.24,4.07,2.91,8.81,2.60||0.00,0.00,0.50,0.60,0.00||69.58,476.26,3247.20,66.57,30.27||9.68,3.20,7.12||0.67,1.92,6.16,3.98,5.71,0.84||
2.84,17.83,11.83,4.44,5.97,4.91,2.87||0.00,0.00,0.00,0.03,0.04,0.04||2.92,7.67,0.77,21.56,17.61,10.17||4.38,0.78,0.63,0.18,0.39||14.24,4.07,2.91,8.80,2.60||0.00,0.00,0.50,0.59,0.00||31.62,19.96,78.59,48.27,4.69||7.02,2.43,5.49||0.40,1.18,3.38,2.57,3.91,0.50||
2.84,17.82,11.82,4.44,5.97,4.91,2.87||0.00,0.00,0.00,0.03,0.04,0.04||2.91,7.66,0.76,21.53,17.59,10.15||4.36,0.78,0.62,0.18,0.39||14.15,4.06,2.87,8.77,2.60||0.00,0.00,0.50,0.59,0.00||48.55,112.00,594.39,57.49,12.92||13.67,4.29,9.40||0.89,2.49,8.53,5.04,7.02,1.11||
2.83,17.74,11.78,4.42,5.95,4.89,2.86||0.00,0.00,0.00,0.03,0.04,0.04||2.86,7.63,0.74,21.36,17.51,10.02||4.34,0.78,0.62,0.18,0.39||14.22,4.07,2.90,8.80,2.60||0.00,0.00,0.50,0.59,0.00||34.84,29.49,124.21,50.21,5.89||11.11,3.60,7.95||3.79,9.65,45.86,17.06,20.28,4.81||
2.84,17.77,11.79,4.42,5.95,4.89,2.87||0.00,0.00,0.00,0.03,0.04,0.04||2.80,7.60,0.72,21.16,17.43,9.87||4.34,0.78,0.62,0.18,0.39||13.87,4.02,2.75,8.66,2.58||0.00,0.00,0.50,0.59,0.00||39.63,49.49,228.02,52.92,7.99||10.44,3.41,7.56||0.46,1.33,3.91,2.86,4.29,0.57||
2.83,17.69,11.76,4.41,5.93,4.88,2.86||0.00,0.00,0.00,0.03,0.04,0.04||2.81,7.61,0.72,21.20,17.44,9.90||4.34,0.78,0.62,0.18,0.39||13.98,4.04,2.80,8.71,2.58||0.00,0.00,0.50,0.59,0.00||73.32,587.88,4156.96,68.01,34.26||11.52,3.71,8.19||1.14,3.14,11.34,6.19,8.39,1.43||
2.83,17.72,11.77,4.41,5.94,4.89,2.86||0.00,0.00,0.00,0.03,0.04,0.04||2.79,7.59,0.71,21.13,17.41,9.85||4.34,0.78,0.62,0.18,0.39||14.00,4.04,2.81,8.71,2.59||0.00,0.00,0.50,0.59,0.00||48.02,107.11,564.06,57.23,12.59||13.63,4.28,9.37||0.32,0.96,2.62,2.14,3.33,0.40||
2.84,17.76,11.79,4.42,5.95,4.89,2.87||0.00,0.00,0.00,0.03,0.04,0.04||2.76,7.58,0.70,21.03,17.37,9.78||4.34,0.78,0.62,0.18,0.39||14.01,4.04,2.81,8.72,2.59||0.00,0.00,0.50,0.59,0.00||58.48,236.75,1430.26,62.02,20.07||12.06,3.86,8.49||0.48,1.41,4.18,3.00,4.47,0.60||
2.83,17.73,11.78,4.42,5.94,4.89,2.86||0.00,0.00,0.00,0.03,0.04,0.04||2.78,7.59,0.71,21.09,17.40,9.82||4.34,0.78,0.62,0.18,0.39||14.10,4.05,2.85,8.75,2.59||0.00,0.00,0.50,0.59,0.00||58.35,234.61,1415.10,61.96,19.96||11.48,3.70,8.17||1.04,2.89,10.23,5.75,7.87,1.31||
2.84,17.76,11.79,4.42,5.95,4.89,2.87||0.00,0.00,0.00,0.03,0.04,0.04||2.78,7.59,0.71,21.11,17.40,9.83||4.34,0.78,0.62,0.18,0.39||14.12,4.05,2.86,8.76,2.59||0.00,0.00,0.50,0.59,0.00||58.46,236.38,1427.66,62.01,20.05||9.17,3.06,6.81||2.08,5.51,22.86,10.30,13.07,2.63||
2.83,17.73,11.78,4.42,5.94,4.89,2.86||0.00,0.00,0.00,0.03,0.04,0.04||2.76,7.58,0.70,21.03,17.37,9.77||4.34,0.78,0.62,0.18,0.39||14.12,4.05,2.86,8.76,2.59||0.00,0.00,0.50,0.59,0.00||47.91,106.14,558.07,57.18,12.52||9.76,3.22,7.16||0.47,1.38,4.09,2.95,4.41,0.59||
2.83,17.69,11.75,4.41,5.93,4.88,2.86||0.00,0.00,0.00,0.03,0.04,0.04||2.75,7.57,0.70,21.01,17.36,9.76||4.34,0.78,0.62,0.18,0.39||14.22,4.07,2.90,8.80,2.60||0.00,0.00,0.50,0.59,0.00||59.11,247.15,1504.22,62.29,20.58||8.50,2.87,6.41||0.09,0.30,0.62,0.75,1.34,0.11||
2.82,17.60,11.71,4.39,5.90,4.86,2.85||0.00,0.00,0.00,0.03,0.04,0.04||2.78,7.59,0.71,21.09,17.39,9.82||4.34,0.78,0.62,0.18,0.39||14.05,4.05,2.83,8.73,2.59||0.00,0.00,0.50,0.59,0.00||31.08,18.62,72.43,47.93,4.50||5.85,2.09,4.75||0.06,0.19,0.35,0.50,0.93,0.07||
