245,407,267,288,457,659,278,157,24.70,52.60
245,407,267,287,457,659,278,157,24.70,52.60
245,407,267,287,457,659,277,157,24.70,52.70
245,408,267,287,457,659,278,157,24.70,52.70
245,401,273,285,455,658,281,157,24.70,53.00
245,413,267,284,457,659,278,157,24.70,53.40
245,412,267,284,457,658,279,157,24.70,53.50
246,412,268,284,457,658,279,157,24.70,53.60
246,412,268,284,457,658,279,157,24.70,53.70
246,412,268,285,457,658,279,157,24.70,53.80
246,413,268,285,457,658,280,157,24.70,53.80
246,413,268,284,457,658,280,157,24.70,54.00
246,413,268,285,457,657,280,157,24.70,54.20
246,413,268,285,457,657,281,158,24.70,54.50
246,413,268,285,457,657,282,158,24.70,54.80
246,413,268,285,457,657,282,157,24.70,55.30
246,414,268,285,457,657,282,157,24.70,55.90
246,413,268,285,457,656,283,157,24.80,56.60
246,414,268,285,458,656,284,157,24.70,57.20
246,414,268,285,458,656,285,157,24.80,57.90
246,414,268,286,458,656,285,157,24.80,58.40
246,414,269,286,458,656,286,158,24.80,59.00
247,414,269,287,458,655,287,158,24.80,59.50
247,414,269,287,458,655,288,158,24.80,60.00
247,414,269,287,459,655,288,158,24.80,60.70
247,414,269,287,459,655,289,158,24.80,61.30
247,414,269,288,459,655,290,158,24.80,62.00
247,414,269,288,459,654,291,158,24.80,62.70
247,414,269,288,459,654,292,158,24.80,63.50
247,414,270,289,459,654,293,158,24.80,64.40
247,414,269,289,459,654,294,158,24.80,65.20
247,414,270,289,460,654,295,158,24.80,66.00
247,414,270,290,460,653,295,158,24.80,66.70
247,415,270,290,460,653,297,158,24.90,67.50
247,415,270,290,460,653,298,158,24.90,68.20
248,415,270,291,460,653,298,158,24.90,68.90
248,415,271,291,461,653,299,158,24.90,69.60
248,415,271,292,461,653,301,158,24.80,70.20
248,415,271,292,461,652,302,158,24.90,70.90
248,415,271,293,461,652,302,159,24.90,71.60
248,415,271,294,462,652,303,158,24.90,72.10
248,415,272,294,462,652,304,159,24.90,72.80
249,415,272,295,462,651,305,159,24.90,73.40
249,416,272,296,462,651,307,159,24.90,74.00
249,416,272,297,463,651,307,159,24.90,74.60
249,416,273,297,463,651,308,159,24.90,75.20
249,416,273,298,463,651,309,159,24.90,75.80
249,417,273,299,463,650,310,159,24.90,76.40
249,417,273,300,463,650,311,159,24.90,77.00
249,418,274,301,463,650,312,159,25.00,77.50
250,418,274,301,464,650,314,159,25.00,78.00
250,419,275,302,464,650,315,159,25.00,78.50
250,419,275,303,464,649,316,159,25.00,78.90
250,419,275,303,464,649,317,159,25.00,79.30
250,420,275,304,465,649,318,159,25.00,79.70
251,420,276,305,465,649,319,159,25.00,80.10
251,421,276,306,465,649,320,160,25.00,80.30
251,425,277,306,465,648,321,160,25.00,80.70
251,449,277,307,466,648,322,160,25.00,81.00
251,453,278,308,466,648,323,160,25.00,81.40
