225,317,272,271,427,690,281,134,25.80,57.90
225,317,272,271,426,690,281,134,25.80,57.90
226,318,273,271,428,690,281,135,25.80,57.90
226,318,273,272,422,687,288,136,25.80,58.00
226,321,273,272,433,689,287,136,25.80,58.10
226,321,273,272,433,691,285,136,25.80,58.20
226,321,273,269,440,692,282,135,25.80,58.40
225,321,272,266,430,691,281,134,25.80,58.60
225,321,272,264,428,692,282,135,25.80,58.70
225,321,272,263,436,692,282,134,25.70,58.70
225,321,272,262,439,692,282,135,25.80,59.00
226,322,272,262,428,692,282,134,25.80,59.30
226,322,272,266,429,691,283,135,25.80,59.60
225,321,272,262,429,691,283,134,25.80,59.90
226,321,272,261,430,691,283,135,25.80,60.30
226,321,272,259,430,691,283,135,25.80,60.80
226,321,272,265,429,690,283,135,25.80,61.40
226,321,273,267,428,690,283,135,25.80,62.00
226,322,272,267,430,691,283,135,25.80,62.50
226,321,272,268,437,691,283,135,25.80,63.10
226,322,272,268,439,691,284,134,25.80,63.70
226,322,272,269,441,691,284,135,25.80,64.30
225,321,272,269,440,690,284,134,25.80,64.80
226,321,272,269,425,690,284,134,25.80,65.30
225,321,272,269,438,690,285,134,25.80,65.70
225,321,272,271,434,690,285,134,25.80,66.20
225,321,272,272,433,690,285,134,25.80,66.50
225,321,272,272,432,689,286,134,25.80,67.00
225,321,272,266,431,690,287,134,25.80,67.40
225,321,272,264,436,690,287,134,25.80,67.70
225,321,272,264,430,689,288,134,25.80,68.10
226,321,272,270,430,689,288,135,25.80,68.40
226,321,272,268,437,689,290,134,25.80,68.80
226,321,273,268,433,689,292,134,25.80,69.10
226,321,272,268,437,690,326,134,25.80,69.50
226,322,273,269,439,690,315,134,25.80,69.80
226,322,273,270,429,689,307,134,25.80,70.20
226,322,273,270,428,689,306,135,25.90,70.60
226,322,273,272,429,689,306,134,25.90,71.00
226,322,273,271,431,689,305,135,25.80,71.20
226,322,273,270,431,689,304,134,25.80,71.50
226,322,273,271,437,689,302,134,25.90,71.80
226,322,273,271,436,689,303,134,25.90,72.00
226,322,273,271,435,689,302,135,25.90,72.30
226,322,274,272,438,688,292,134,25.90,72.50
227,322,274,270,434,688,302,135,25.90,72.70
227,322,274,270,439,688,302,135,25.90,72.90
227,322,274,271,442,688,303,135,25.90,73.20
227,323,274,272,442,688,303,135,25.90,73.40
227,323,274,265,440,689,303,134,25.90,73.70
227,323,274,272,442,688,303,135,25.90,73.90
227,323,274,273,439,687,303,135,25.90,74.20
227,323,274,275,431,687,304,135,25.90,74.40
227,323,275,274,431,687,305,135,25.90,74.70
227,323,275,271,432,688,305,135,25.90,74.90
227,323,275,275,434,687,305,135,25.90,75.10
227,323,275,272,436,687,306,135,25.90,75.30
227,323,275,273,432,687,306,135,25.90,75.40
228,323,275,276,432,687,307,135,25.90,75.50
228,323,275,278,443,687,307,135,25.90,75.70
