238,408,268,278,440,651,293,143,24.90,53.90
238,406,268,278,440,651,293,143,24.90,53.90
238,428,272,274,441,650,293,143,24.90,53.90
239,428,272,275,441,650,294,144,24.90,54.00
239,417,272,274,441,650,294,144,24.90,54.10
239,418,272,275,441,650,294,144,24.90,54.20
239,423,272,275,441,650,295,144,24.90,54.50
239,425,272,277,441,649,295,144,24.90,54.80
239,419,272,279,441,648,295,144,24.90,55.00
239,425,272,279,441,648,295,144,24.90,55.20
239,485,272,280,442,649,296,143,25.00,55.60
239,442,272,281,442,647,297,144,24.90,55.90
239,441,273,281,442,647,298,144,25.00,56.50
240,438,272,281,442,646,299,144,25.00,57.00
240,441,272,281,443,645,299,144,24.90,57.50
240,437,272,282,443,644,300,144,25.00,58.10
239,455,272,283,443,644,301,144,25.00,58.50
240,418,273,283,444,642,302,144,25.00,59.00
240,413,273,284,444,642,302,144,25.00,59.50
240,415,273,284,444,641,303,144,25.00,60.00
240,406,273,284,444,640,304,145,25.00,60.40
240,405,273,285,445,639,305,145,25.00,60.80
240,402,273,285,445,638,306,145,25.00,61.30
240,402,273,285,446,638,307,145,25.00,61.80
240,402,273,286,446,637,309,145,25.00,62.20
240,402,273,286,447,636,310,145,25.00,62.50
240,403,273,284,447,635,311,145,25.00,62.90
240,403,273,285,448,634,313,145,25.00,63.30
240,403,273,285,449,633,314,146,25.00,63.70
240,403,273,286,449,632,315,146,25.00,64.00
240,404,273,285,450,631,317,146,25.00,64.40
240,404,273,285,450,630,318,146,25.00,64.80
240,404,273,286,451,629,320,146,25.00,65.30
240,404,274,287,452,628,322,146,25.00,65.70
241,404,274,288,452,627,323,146,25.00,66.00
241,404,274,290,453,626,326,146,25.00,66.40
241,404,274,290,454,625,327,146,25.00,66.80
241,404,274,290,454,624,329,146,25.00,67.20
241,404,274,291,455,623,331,147,25.10,67.60
241,405,274,292,456,622,333,147,25.10,67.90
242,405,274,293,457,621,336,147,25.00,68.10
242,406,275,295,458,620,338,147,25.00,68.40
242,409,275,295,458,619,340,148,25.00,68.70
242,409,275,296,459,618,342,148,25.10,69.10
242,419,275,298,460,617,345,148,25.10,69.40
242,419,276,299,461,616,347,148,25.10,69.70
243,403,276,300,462,615,349,148,25.10,70.10
243,413,276,300,462,614,352,149,25.10,70.40
243,437,276,302,464,614,354,148,25.10,70.70
244,404,277,303,464,612,357,149,25.10,71.00
244,403,277,304,465,611,359,149,25.10,71.30
244,403,277,306,465,610,361,150,25.10,71.60
245,406,279,308,467,610,365,152,25.10,71.80
246,407,279,309,468,609,368,152,25.10,72.10
246,411,279,310,469,608,370,152,25.10,72.30
246,405,279,311,469,607,372,152,25.10,72.50
244,404,278,310,469,605,373,151,25.20,72.90
246,406,280,312,471,605,378,153,25.20,73.10
244,405,278,311,470,603,378,150,25.20,73.30
244,405,278,311,471,602,381,150,25.20,73.60
