237,361,269,287,447,677,385,216,25.00,58.70
238,361,270,287,432,676,385,182,25.00,58.80
237,357,269,287,433,676,385,169,25.00,58.90
238,368,269,287,438,674,362,136,25.00,59.10
238,364,269,287,408,674,369,135,25.00,59.90
238,364,269,286,411,674,368,135,25.00,59.70
237,367,268,286,412,675,410,134,25.00,59.70
237,369,269,286,413,675,377,135,25.00,59.90
237,370,269,286,414,675,377,135,25.00,60.10
237,327,269,286,414,674,379,135,25.00,60.30
237,331,269,286,414,674,380,135,25.00,60.60
237,339,269,286,414,674,380,135,25.00,61.00
237,324,270,286,414,674,380,136,25.00,61.30
238,326,271,286,414,674,381,136,25.00,61.70
238,328,270,287,414,675,381,136,25.00,62.10
238,328,270,287,414,675,382,136,25.00,62.50
238,329,270,287,414,674,382,136,25.00,62.90
238,329,270,287,414,674,382,136,25.00,63.40
238,330,270,287,414,674,382,136,25.00,63.90
238,331,269,287,414,674,381,137,25.00,64.40
238,331,269,287,413,674,382,137,25.00,65.10
238,331,270,287,413,673,382,136,25.00,65.70
238,331,269,287,413,674,382,136,25.00,66.40
238,331,270,288,413,673,382,136,25.00,67.00
238,331,272,287,413,673,383,136,25.00,67.50
238,332,270,288,413,673,383,136,25.00,68.00
238,332,270,288,413,673,383,136,25.00,68.40
238,332,270,288,413,673,383,136,25.00,68.80
238,332,270,289,413,672,383,136,25.00,69.10
238,332,270,289,413,672,383,136,25.00,69.30
238,332,270,289,413,672,384,136,25.00,69.60
238,332,271,289,413,672,384,136,25.00,69.90
238,332,271,289,413,672,384,136,25.00,70.30
238,332,273,290,413,671,384,137,25.00,70.70
238,332,269,290,413,671,385,136,25.00,71.20
239,332,269,290,413,671,385,136,25.00,71.50
238,332,269,291,413,671,386,136,25.00,71.90
238,332,269,291,413,671,386,136,25.10,72.30
238,333,268,291,413,671,386,136,25.10,72.70
239,333,268,291,413,671,386,137,25.10,73.10
239,333,268,291,413,671,387,136,25.10,73.40
239,333,268,292,413,670,387,137,25.10,73.80
239,333,268,292,413,670,388,136,25.10,74.10
239,333,268,292,413,670,388,137,25.10,74.40
239,333,268,293,413,669,389,136,25.10,74.70
239,333,268,293,413,670,389,137,25.10,75.00
239,334,270,293,413,669,390,137,25.10,75.30
239,334,268,294,413,669,390,137,25.10,75.50
239,334,268,294,413,669,391,137,25.10,75.80
240,334,268,294,413,668,391,137,25.10,76.00
240,334,269,294,413,668,391,137,25.10,76.30
240,334,269,295,413,668,391,136,25.10,76.60
240,334,268,295,413,668,391,137,25.10,76.80
240,334,269,295,413,668,392,136,25.10,77.00
240,334,269,295,413,668,393,136,25.10,77.20
240,334,269,296,414,667,393,137,25.10,77.40
240,334,269,296,414,667,394,137,25.20,77.70
240,334,269,296,414,667,394,136,25.20,77.90
240,334,270,297,414,667,394,137,25.20,78.00
240,335,271,297,414,667,395,137,25.20,78.10
