286,329,332,292,276,766,267,220,24.70,67.30
285,329,332,291,276,766,267,219,24.70,67.30
286,329,335,291,276,766,268,220,24.70,67.50
285,329,335,291,276,764,267,219,24.70,67.50
286,329,335,292,276,765,268,220,24.60,67.60
286,329,335,294,277,765,268,220,24.60,67.60
286,329,335,295,277,765,268,220,24.70,68.30
286,329,335,295,276,765,268,220,24.70,68.30
286,329,335,295,276,764,268,220,24.70,68.80
286,329,335,295,277,765,268,220,24.70,68.80
286,329,335,294,277,765,268,220,24.70,69.50
286,329,335,295,277,764,268,220,24.70,69.50
286,329,335,295,276,764,268,219,24.70,70.50
286,329,334,294,276,765,268,219,24.70,70.50
286,329,334,295,276,764,268,220,24.70,71.70
286,329,334,296,276,764,268,219,24.70,71.70
286,329,335,296,276,763,268,220,24.70,72.90
286,329,335,296,277,763,268,220,24.70,72.90
286,329,335,296,277,763,269,220,24.70,74.10
287,329,335,296,277,762,269,220,24.70,74.10
287,329,335,297,277,762,270,220,24.70,75.00
287,329,335,297,277,762,270,220,24.70,75.00
287,329,335,297,278,762,270,220,24.70,76.10
287,329,335,297,278,763,270,220,24.70,76.10
287,329,335,298,278,762,271,220,24.80,77.00
287,329,335,298,278,762,271,220,24.80,77.00
287,330,335,299,279,762,271,220,24.80,77.80
287,329,335,299,279,761,271,220,24.80,77.80
287,330,335,299,279,761,272,220,24.80,78.60
287,329,335,298,280,761,272,220,24.80,78.60
287,330,335,300,280,762,274,220,24.80,79.40
287,330,335,300,281,761,274,220,24.80,79.40
288,330,335,299,282,761,275,220,24.80,80.10
288,330,335,299,282,761,275,220,24.80,80.10
288,330,336,300,283,761,276,220,24.80,80.70
288,330,336,300,283,761,277,220,24.80,80.70
288,330,336,300,284,761,277,220,24.80,81.30
288,330,335,300,284,761,278,220,24.80,81.30
288,330,335,299,284,761,279,220,24.80,82.00
288,330,336,302,285,761,280,220,24.80,82.00
288,330,336,303,286,760,282,220,24.80,82.60
288,330,336,303,286,760,282,220,24.80,82.60
289,331,336,302,287,760,284,220,24.80,83.30
289,330,336,302,288,760,285,220,24.80,83.30
289,331,336,302,289,760,287,220,24.90,84.20
288,330,336,302,290,760,288,220,24.90,84.20
289,331,336,302,290,760,289,220,24.90,84.80
289,331,336,303,291,760,290,220,24.90,84.80
289,331,337,304,292,760,292,220,24.90,85.40
289,331,336,303,293,759,293,220,24.90,85.40
289,331,337,304,294,759,295,220,24.90,85.90
290,331,337,303,294,759,296,220,24.90,85.90
290,331,337,304,295,759,298,220,24.90,86.40
290,331,337,304,296,759,299,220,24.90,86.40
290,331,337,306,297,759,301,221,24.90,87.00
290,331,337,306,298,759,303,220,24.90,87.00
290,331,337,305,299,758,304,220,24.90,87.50
290,331,338,305,300,758,306,220,24.90,87.50
290,331,338,304,301,758,308,220,24.90,87.90
291,331,338,305,302,758,309,220,24.90,87.90
