294,439,301,343,327,725,323,152,26.50,64.80
293,445,301,343,327,725,323,152,26.50,64.90
293,426,301,340,327,723,322,152,26.50,65.10
293,430,300,341,326,724,321,152,26.50,65.20
293,445,301,341,326,724,322,152,26.50,65.40
294,445,301,342,327,725,323,153,26.50,65.40
293,450,300,341,326,724,322,151,26.50,65.60
293,443,300,341,326,724,322,151,26.50,65.80
293,447,300,341,326,724,323,151,26.50,65.90
294,451,301,342,327,724,324,153,26.50,66.10
293,456,300,341,326,724,323,151,26.50,66.30
293,451,300,341,326,724,324,151,26.40,66.60
293,451,300,341,326,724,324,151,26.50,67.10
294,451,300,341,327,724,325,151,26.40,67.30
294,451,301,341,327,723,326,152,26.40,67.70
294,448,300,340,327,723,326,152,26.40,68.00
293,448,299,340,327,723,325,151,26.40,68.30
293,449,300,339,327,723,326,151,26.40,68.60
293,449,300,337,327,723,327,151,26.40,68.90
293,462,300,334,328,723,327,150,26.40,69.30
293,469,299,333,328,723,328,150,26.40,69.60
294,439,300,334,328,722,329,151,26.40,70.00
294,449,300,336,329,722,329,151,26.40,70.30
294,450,300,334,329,722,330,151,26.40,70.60
294,441,300,336,329,722,331,152,26.40,70.90
295,440,301,337,331,723,333,153,26.40,71.20
294,440,300,335,330,722,332,151,26.40,71.50
295,441,301,338,331,722,333,153,26.40,71.90
294,441,300,337,330,721,333,151,26.40,72.20
294,442,300,338,330,721,334,151,26.40,72.50
294,442,300,339,331,721,335,151,26.40,72.80
294,442,300,339,331,721,335,151,26.40,73.10
294,443,301,340,332,721,336,152,26.40,73.30
295,443,301,340,332,721,337,152,26.40,73.60
295,444,301,341,332,720,338,152,26.40,73.90
295,443,301,341,333,720,339,152,26.40,74.10
296,444,302,341,335,721,341,153,26.40,74.40
296,444,303,340,335,721,342,154,26.40,74.70
296,448,302,340,335,720,342,153,26.40,74.90
295,447,301,341,334,720,342,152,26.40,75.20
295,448,302,341,335,720,343,152,26.40,75.50
296,449,302,342,336,720,345,153,26.40,75.70
295,447,301,341,335,719,345,151,26.40,76.00
295,447,302,340,335,719,346,151,26.40,76.20
295,461,301,342,336,718,347,151,26.40,76.50
295,464,302,344,336,718,348,151,26.40,76.70
296,455,302,345,337,718,349,151,26.40,76.90
296,453,303,346,337,718,350,152,26.40,77.10
298,459,304,347,339,718,352,153,26.40,77.30
296,458,303,346,338,717,352,152,26.40,77.50
296,458,303,346,339,717,353,152,26.40,77.70
297,464,303,347,339,717,354,152,26.40,77.90
297,462,304,347,340,717,355,152,26.40,78.10
298,458,304,347,340,717,356,153,26.40,78.30
297,458,304,346,340,716,357,152,26.40,78.50
298,458,305,348,341,716,358,152,26.40,78.70
298,466,305,348,342,716,359,152,26.40,78.90
298,468,306,349,343,716,360,153,26.40,79.10
298,474,305,348,342,715,361,152,26.40,79.30
299,447,306,350,343,715,362,153,26.40,79.40
